frame,image_index,agents,agents_smoothed
0,0,83,83.0
1,0,83,83.0
2,0,83,83.0
3,0,83,83.0
4,0,83,83.0
5,0,83,83.0
6,0,83,83.0
7,0,83,83.0
8,0,83,83.0
9,0,83,83.0
10,0,82,82.9090909090909
11,0,82,82.83333333333333
12,0,82,82.76923076923077
13,0,82,82.71428571428571
14,0,82,82.66666666666667
15,0,82,82.625
16,0,82,82.58823529411765
17,0,82,82.55555555555556
18,0,82,82.52631578947368
19,0,83,82.55
20,0,84,82.61904761904762
21,0,84,82.68181818181819
22,0,85,82.78260869565217
23,0,85,82.875
24,0,85,82.96
25,0,85,83.03846153846153
26,0,85,83.11111111111111
27,0,84,83.14285714285714
28,0,86,83.24137931034483
29,0,85,83.3
30,0,85,83.35483870967742
31,0,85,83.40625
32,0,85,83.45454545454545
33,0,82,83.41176470588235
34,0,81,83.34285714285714
35,0,81,83.27777777777777
36,0,81,83.21621621621621
37,0,81,83.15789473684211
38,0,81,83.1025641025641
39,0,81,83.05
40,0,81,83.0
41,0,82,82.97619047619048
42,0,82,82.95348837209302
43,0,82,82.93181818181819
44,0,82,82.91111111111111
45,0,82,82.8913043478261
46,0,81,82.85106382978724
47,0,80,82.79166666666667
48,0,83,82.79591836734694
49,0,82,82.78
50,0,82,82.76470588235294
51,0,83,82.76923076923077
52,0,83,82.77358490566037
53,0,82,82.75925925925925
54,0,81,82.72727272727273
55,0,81,82.69642857142857
56,0,81,82.66666666666667
57,0,80,82.62068965517241
58,0,79,82.55932203389831
59,0,78,82.48333333333333
60,0,78,82.40983606557377
61,0,78,82.33870967741936
62,0,77,82.25396825396825
63,0,76,82.15625
64,0,76,82.06153846153846
65,0,77,81.98484848484848
66,0,77,81.91044776119404
67,0,77,81.83823529411765
68,0,77,81.76811594202898
69,0,77,81.7
70,0,77,81.63380281690141
71,0,77,81.56944444444444
72,0,77,81.5068493150685
73,0,77,81.44594594594595
74,0,77,81.38666666666667
75,0,76,81.3157894736842
76,0,76,81.24675324675324
77,0,75,81.16666666666667
