frame,image_index,agents,agents_smoothed
0,0,88,88.0
1,0,89,88.5
2,0,89,88.66666666666667
3,0,89,88.75
4,0,89,88.8
5,0,89,88.83333333333333
6,0,89,88.85714285714286
7,0,89,88.875
8,0,89,88.88888888888889
9,0,88,88.8
10,0,88,88.72727272727273
11,0,88,88.66666666666667
12,0,88,88.61538461538461
13,0,89,88.64285714285714
14,0,89,88.66666666666667
15,0,90,88.75
16,0,90,88.82352941176471
17,0,90,88.88888888888889
18,0,90,88.94736842105263
19,0,88,88.9
20,0,87,88.80952380952381
21,0,87,88.72727272727273
22,0,87,88.65217391304348
23,0,87,88.58333333333333
24,0,87,88.52
25,0,86,88.42307692307692
26,0,86,88.33333333333333
27,0,87,88.28571428571429
28,0,86,88.20689655172414
29,0,86,88.13333333333334
30,0,86,88.06451612903226
31,0,86,88.0
32,0,87,87.96969696969697
33,0,87,87.94117647058823
34,0,87,87.91428571428571
35,0,88,87.91666666666667
36,0,88,87.91891891891892
37,0,88,87.92105263157895
38,0,88,87.92307692307692
39,0,88,87.925
40,0,88,87.92682926829268
41,0,88,87.92857142857143
42,0,88,87.93023255813954
43,0,88,87.93181818181819
44,0,88,87.93333333333334
45,0,88,87.93478260869566
46,0,88,87.93617021276596
47,0,87,87.91666666666667
48,0,87,87.89795918367346
49,0,87,87.88
50,0,88,87.88235294117646
51,0,88,87.88461538461539
52,0,87,87.86792452830188
53,0,88,87.87037037037037
54,0,88,87.87272727272727
55,0,89,87.89285714285714
56,0,89,87.91228070175438
57,0,89,87.93103448275862
58,0,89,87.94915254237289
59,0,89,87.96666666666667
60,0,89,87.98360655737704
61,0,89,88.0
62,0,89,88.01587301587301
63,0,89,88.03125
64,0,89,88.04615384615384
65,0,88,88.04545454545455
66,0,88,88.04477611940298
67,0,88,88.04411764705883
68,0,88,88.04347826086956
69,0,87,88.02857142857142
70,0,86,88.0
71,0,86,87.97222222222223
72,0,86,87.94520547945206
73,0,85,87.9054054054054
74,0,85,87.86666666666666
75,0,85,87.82894736842105
76,0,87,87.81818181818181
77,0,87,87.8076923076923
78,0,86,87.78481012658227
79,0,85,87.75
80,0,86,87.72839506172839
81,0,86,87.70731707317073
82,0,86,87.6867469879518
83,0,86,87.66666666666667
84,0,84,87.62352941176471
85,0,84,87.5813953488372
86,0,84,87.54022988505747
87,0,84,87.5
88,0,83,87.4494382022472
89,0,83,87.4
90,0,84,87.36263736263736
91,0,85,87.33695652173913
92,0,84,87.3010752688172
93,0,84,87.26595744680851
94,0,84,87.23157894736842
95,0,84,87.19791666666667
96,0,84,87.16494845360825
97,0,84,87.13265306122449
98,0,84,87.1010101010101
99,0,84,87.07
100,0,82,87.01980198019803
101,0,82,86.97058823529412
102,0,82,86.92233009708738
103,0,81,86.86538461538461
104,0,80,86.8
105,0,79,86.72641509433963
106,0,78,86.64485981308411
107,0,78,86.56481481481481
108,0,77,86.4770642201835
109,0,76,86.38181818181818
110,0,76,86.28828828828829
111,0,76,86.19642857142857
112,0,77,86.11504424778761
113,0,79,86.05263157894737
114,0,78,85.98260869565217
115,0,80,85.93103448275862
116,0,81,85.88888888888889
117,0,82,85.85593220338983
118,0,83,85.83193277310924
