frame,image_index,agents
59997,1,100
17735,1,50
16822,1,43
18281,1,57
38672,0,10
11231,0,76
16947,1,43
11181,1,28
4041,0,83
16539,1,45
32327,0,14
25153,1,75
20203,0,34
11075,1,25
51322,0,3
17619,0,48
19515,1,58
25385,0,24
29146,1,81
22092,0,31
8867,0,81
432,0,91
46866,0,5
5347,1,14
5740,0,82
2141,0,94
40188,0,8
31444,1,84
52302,0,4
50679,1,96
31223,1,86
49257,0,3
2520,0,90
7115,0,88
32600,1,85
8756,1,17
7549,0,84
45379,1,95
1529,1,12
29434,1,85
45001,0,5
50753,1,96
26244,1,82
29467,0,17
1673,1,10
10820,1,27
57544,1,100
29872,1,82
693,0,87
56210,1,100
25560,1,78
35713,1,87
1324,1,13
2252,0,91
8503,0,77
37657,0,9
24398,1,74
4656,0,86
13749,1,35
45475,0,3
30829,0,17
15601,1,38
5554,1,4
8189,0,81
28437,1,80
42010,0,7
42419,1,94
42222,0,6
25891,0,22
8410,1,20
5425,1,7
22410,0,28
44627,1,95
27881,1,82
26998,0,22
43525,0,5
10414,1,18
47292,0,5
1247,0,93
47394,0,4
3583,0,86
41012,0,10
38674,1,90
5297,0,88
44011,0,5
46215,0,5
5050,0,92
11342,1,30
8948,0,83
1692,1,10
9114,1,24
30621,0,14
1589,1,8
8456,1,22
56264,1,100
41742,0,9
41384,1,92
30528,0,15
53488,1,99
36334,0,12
12707,1,31
55465,1,99
54738,0,1
31743,0,12
22016,0,32
21833,1,68
51679,0,3
12136,1,24
35683,1,87
46881,0,5
25478,1,79
35628,1,88
6686,1,15
35605,0,12
49774,0,4
27326,0,19
58841,1,100
59879,1,100
313,0,86
8026,0,87
42610,0,6
14774,1,37
52112,1,95
6382,1,18
23030,0,29
3944,0,91
22357,1,67
30397,1,84
3273,1,16
17716,0,47
30591,1,87
44204,1,96
29153,0,19
223,1,7
42128,0,8
53418,1,98
49785,1,96
14204,1,34
35039,0,13
46678,1,95
9192,1,20
21576,1,69
45819,1,95
24470,1,75
14771,1,37
6590,0,90
4399,0,86
44906,1,97
1659,1,7
1359,0,81
50727,0,4
2207,0,91
28971,0,20
52081,1,95
34062,0,12
40653,1,91
24796,1,74
53455,0,2
5266,1,10
38154,0,12
47108,0,5
34585,0,12
29642,1,83
41358,0,8
17820,0,48
18032,1,52
4652,0,86
9065,0,79
53660,1,99
10913,0,74
12326,0,71
30994,0,16
8860,1,20
50099,1,96
38959,0,10
35997,0,13
48724,1,95
8451,0,79
35329,0,13
40384,1,91
53058,1,96
58729,1,100
28797,0,18
2703,1,8
12022,1,27
32218,1,86
16439,1,41
55199,0,1
43964,1,96
3760,0,93
33116,1,87
44274,0,4
36181,0,12
28697,0,20
31471,0,16
51731,1,97
54914,1,99
40120,1,89
42443,0,6
47155,1,95
46309,0,5
54704,0,1
15843,0,58
6919,1,17
13283,0,67
18861,1,58
13213,1,39
33035,0,14
5374,1,8
33398,1,88
26984,1,77
12406,0,70
26044,0,24
46616,1,95
19360,1,54
54889,0,1
11143,1,26
33724,0,13
37613,0,10
11341,1,30
31719,1,87
2883,1,13
50580,1,97
52512,0,3
11151,1,26
30557,0,14
36478,0,12
4331,0,89
17284,0,55
35290,0,12
19184,0,43
45630,0,5
50516,1,97
29158,0,19
32250,0,14
40494,0,9
57138,1,100
53261,0,2
18946,1,59
32544,1,86
49996,1,97
47952,1,95
13776,0,66
8843,1,19
38411,0,11
47148,0,5
56476,1,100
21115,1,70
44151,1,97
50110,1,96
19801,1,61
44293,0,5
53698,0,1
54914,0,1
14639,0,62
15342,1,38
17400,1,49
17067,0,50
5836,1,11
14924,1,33
30042,0,17
32562,0,13
28909,1,83
40411,0,9
42866,0,4
31836,0,14
43539,1,96
40420,0,9
48399,1,95
58558,1,100
44789,1,95
33389,1,88
52764,0,3
3269,0,84
49519,0,2
9686,0,78
10541,1,28
32419,1,85
48875,0,5
24317,1,75
6930,1,16
18154,1,52
45586,1,96
46187,0,5
6049,1,14
34085,0,12
13339,0,68
30855,0,16
46880,1,95
21783,1,67
43232,1,94
40499,0,9
17100,0,50
6715,1,14
56841,1,100
4443,0,93
43883,0,5
16130,0,58
29337,1,80
10807,0,72
17587,1,53
43443,0,5
44747,1,95
33396,0,12
6971,0,84
7656,0,81
29548,1,83
9456,0,79
26877,0,22
39005,0,10
49162,0,3
51630,0,4
4912,1,9
7604,0,81
53024,1,97
29360,1,82
36604,1,90
39394,0,10
54157,0,1
36399,1,91
55929,1,100
49504,0,2
35049,0,12
15921,0,60
58058,1,100
52029,0,5
17578,0,47
49768,1,96
48245,1,95
19877,1,61
22887,0,29
29132,1,81
55413,0,1
27977,1,81
30004,1,82
1436,1,10
30470,0,16
16822,0,57
40148,1,91
11941,0,68
25929,0,25
24861,0,25
46234,0,5
48558,0,4
19499,0,45
10882,0,76
22162,1,73
26256,1,82
44438,0,4
2630,0,89
1247,1,7
7174,0,88
55005,0,1
35904,1,89
17853,0,49
30138,1,83
31830,0,14
33639,1,86
40973,0,10
6012,0,91
50562,0,2
43652,1,96
55620,1,99
11291,0,73
17963,1,52
8827,1,23
15810,0,60
43521,0,5
52538,0,4
2040,1,7
19341,1,54
41454,0,9
33521,0,11
23547,0,22
49995,0,3
9830,1,30
30592,0,13
33858,0,12
42002,1,93
45307,1,95
18804,1,58
47086,1,95
49654,1,96
6041,0,85
44518,0,5
23128,0,25
39342,1,90
44353,1,95
52714,1,97
54149,0,1
49260,1,97
2398,1,17
57929,1,100
16212,1,44
49787,1,96
38723,1,89
6491,0,91
31437,0,15
22377,0,34
57667,1,100
43159,0,5
55869,1,100
18438,0,45
22759,1,74
936,0,84
33692,0,12
37518,1,90
1663,0,92
4793,1,11
38605,0,9
31970,1,87
27061,0,22
2839,0,90
28625,1,84
8665,1,18
25735,0,23
5501,1,12
52488,1,97
16273,0,55
21935,1,65
38549,0,8
41007,0,10
18404,1,54
7974,1,17
44783,0,5
15003,0,61
618,1,13
8421,0,81
32869,1,86
59556,1,100
28409,1,81
10088,1,28
47622,0,5
27186,0,20
52516,1,96
4420,0,85
5637,1,8
57380,1,100
57864,1,100
25313,0,24
33968,0,12
8990,0,82
49751,0,4
25854,1,78
2298,0,85
20056,0,39
1915,1,8
47089,1,95
5555,1,4
35158,1,89
45975,0,4
16159,0,61
33725,1,87
24582,0,23
34512,1,89
34890,1,88
35563,1,88
29723,0,16
1121,1,13
12417,0,71
53604,1,98
6678,1,14
16658,1,45
27143,0,21
40153,1,92
53464,1,98
20461,1,65
38158,0,12
19137,0,39
4787,1,12
6788,0,81
46247,0,5
22253,1,69
7254,1,15
14233,1,35
18543,1,56
3960,1,10
16137,0,59
37922,0,11
59364,1,100
37315,0,12
23878,0,26
33086,0,13
7359,1,13
40677,0,10
37406,1,89
18539,0,45
15573,0,60
18477,1,56
59090,1,100
43221,0,6
34771,1,90
51685,1,97
57076,1,100
33537,1,89
12347,0,68
11809,1,28
37987,1,89
37741,0,12
57330,1,100
30169,1,81
36816,0,12
7677,1,19
28327,0,18
15725,0,62
33768,1,87
26142,1,79
19252,1,60
34530,0,12
26647,1,80
43781,1,96
39534,1,90
45301,1,95
59935,1,100
43586,1,96
49501,1,98
39666,0,11
30757,1,83
26179,1,77
30023,0,18
49307,1,97
13533,0,64
10688,1,25
23235,0,31
39682,0,11
4302,1,8
33776,0,13
12748,1,31
45071,0,5
12617,1,32
17035,0,56
43129,0,3
31052,0,14
15458,0,65
23473,0,27
13924,1,36
1281,0,92
55425,0,1
16982,1,44
39626,1,89
13816,0,64
1776,1,8
9898,1,17
29821,1,81
17582,1,52
31454,0,17
41836,0,8
17474,1,55
6113,0,85
28535,0,20
26503,1,79
58263,1,100
32249,1,86
3145,1,9
1349,0,81
43416,1,95
31492,1,84
19284,1,56
48673,1,96
27521,1,84
47214,1,95
58593,1,100
39360,0,11
30157,0,18
5319,1,9
18913,1,58
23225,1,69
11815,0,72
28543,0,21
42112,1,92
52143,1,95
55482,0,1
7328,1,13
46015,0,4
41876,1,94
36878,0,10
27372,1,81
8219,0,82
16302,1,44
57585,1,100
57417,1,100
25210,0,21
37153,1,92
45737,0,4
2243,0,92
57650,1,100
41686,0,7
20021,1,64
46474,1,95
47904,0,4
44317,0,5
31055,0,14
4500,0,92
27143,1,79
39985,1,92
4858,1,7
25775,1,77
18599,1,56
48185,0,5
33406,0,12
13700,0,70
46199,0,5
56659,1,100
2583,1,11
38443,1,91
15457,0,65
8178,1,23
10296,0,80
9503,1,22
18152,0,48
52405,0,3
11580,1,30
47051,1,95
51939,1,96
781,1,17
55967,1,100
29593,1,82
13580,0,67
1821,0,94
1449,0,90
49651,0,4
55110,1,99
53369,0,2
55893,1,100
30521,1,85
28416,0,20
21131,1,68
12939,0,72
16402,1,45
15657,0,63
6290,1,14
8895,1,20
48092,1,98
11445,1,20
39529,0,10
42287,0,5
5189,0,94
22564,0,30
44126,0,3
55124,0,1
24204,1,76
39772,0,8
15602,0,62
14659,0,64
43979,0,4
486,1,15
10010,1,21
7768,0,77
13081,1,29
18709,1,59
30334,1,84
32876,0,13
59007,1,100
23964,0,26
17714,0,47
32231,0,14
32798,0,11
54471,0,1
157,0,95
5220,0,93
36292,0,13
37731,0,12
37576,1,89
4337,0,88
2051,0,92
25063,0,20
49318,0,3
34186,0,13
43344,0,6
3261,1,17
18524,0,43
25086,0,20
34652,1,88
50325,0,3
59797,1,100
14802,1,40
33037,0,14
8001,0,86
59427,1,100
53113,0,3
6452,0,89
1062,0,81
27141,1,79
52193,1,97
1547,0,93
27930,1,82
48044,0,4
47269,1,95
25677,1,78
55758,1,100
37574,0,11
21111,0,31
18327,1,57
752,1,14
54716,1,99
6623,0,88
3501,1,10
54215,1,99
52482,0,3
24260,0,23
49290,1,97
51002,1,97
41381,0,8
14637,0,62
6185,0,89
35457,0,12
12046,0,74
55240,1,99
30415,0,16
16065,1,41
28936,1,82
35196,0,11
2028,0,92
40305,0,9
16136,1,43
6078,0,84
27122,1,79
53083,1,97
27682,0,18
47991,0,5
23424,0,26
5411,1,10
16865,0,54
12800,0,65
24476,1,75
749,1,13
37339,0,12
3156,1,11
44407,1,96
31452,0,17
13393,0,66
14029,0,67
39708,0,11
57088,1,100
19482,1,59
50941,1,97
54315,0,1
34087,1,88
13311,0,66
21830,0,33
1757,0,91
29658,1,84
7458,1,18
30733,0,16
50563,1,98
5897,0,85
32838,1,88
16317,1,45
44144,1,97
41953,0,7
32256,1,86
21381,1,75
12420,1,30
29954,0,15
2366,1,10
25591,1,79
27193,0,19
12942,1,29
11044,0,76
52698,1,98
4165,0,92
20942,1,68
27772,0,16
6296,1,14
39985,0,8
56278,1,100
13402,1,33
45977,0,4
45389,1,95
34168,0,14
45142,1,96
14704,1,35
29149,1,81
47792,1,95
48354,0,5
39714,1,90
23563,1,74
29233,1,83
21173,1,67
4612,0,89
4693,1,8
47860,1,97
39996,1,91
52770,0,4
48807,0,5
39958,0,9
10504,1,27
50345,0,2
50601,0,3
37683,1,89
21772,1,68
43563,0,5
50272,0,4
47854,1,96
48800,0,5
59548,1,100
33252,0,14
39456,1,91
50990,0,3
6408,1,17
51252,1,96
39033,0,9
6121,0,83
33417,0,12
24747,1,73
29151,1,81
30950,1,83
21456,1,68
16659,0,55
28691,0,18
50679,0,4
41901,1,92
38319,0,10
19489,1,57
11556,0,76
53504,0,2
31554,0,17
53524,0,2
55334,0,1
27078,1,78
18602,1,56
57010,1,100
4394,0,89
20058,0,39
32841,1,88
1057,0,82
22356,1,67
37556,1,92
37986,0,11
33804,0,13
49943,0,3
3415,1,8
52821,1,96
51533,1,97
27295,0,17
10507,1,28
4605,0,86
18111,0,49
21132,1,68
27419,1,83
28026,1,80
49279,1,97
34854,1,90
16692,0,60
16870,0,56
23726,1,73
13012,0,69
48642,1,98
4841,1,8
20456,0,34
54524,1,99
31907,1,84
29858,1,82
48238,1,95
26545,1,80
15399,1,36
16931,0,54
19919,1,62
8726,1,17
42527,0,4
51081,1,97
91,1,8
53284,0,2
59477,1,100
4676,1,10
45378,0,5
56528,1,100
45451,1,95
28892,1,83
8438,1,26
38285,0,10
36906,1,90
56157,1,100
21610,1,73
22503,0,32
30225,1,85
43386,1,94
36446,0,11
30123,1,83
21111,1,69
52644,1,98
34481,1,87
40598,0,10
3766,0,93
54443,0,1
12021,0,72
9918,0,83
47806,0,5
44884,1,97
30890,0,17
17117,0,50
51844,0,5
31004,0,16
94,0,92
52158,1,97
29071,0,20
26298,0,21
91,0,92
42335,0,7
14332,0,64
23646,1,75
39132,1,92
29644,0,17
47043,0,4
41665,0,7
19139,0,39
20825,0,32
37319,1,88
37398,0,10
19101,0,39
28940,1,81
11550,1,25
9574,1,22
40246,1,91
15040,1,37
20329,1,61
27433,1,83
27915,0,18
23307,0,29
37564,1,90
41687,1,93
20169,1,66
41578,0,8
45916,0,5
26485,0,21
52280,0,3
7295,1,14
46216,0,5
45920,1,95
52142,0,5
20526,0,35
2095,1,9
17306,1,46
26220,0,20
47994,1,95
18545,0,43
48516,0,5
27485,0,17
11687,1,27
24439,0,25
4690,0,93
22082,1,69
34580,1,87
5640,0,91
35487,1,88
44599,0,5
52109,1,95
21733,1,68
18451,1,54
45557,1,96
19981,0,36
29149,0,19
16176,0,59
12039,0,76
49363,1,97
11752,0,72
27215,0,21
34592,1,88
29598,1,84
22133,0,29
39922,0,8
29570,0,19
13927,0,65
16615,1,47
25275,1,77
9422,0,80
9628,0,70
23711,1,73
35701,1,87
43564,1,95
16245,1,43
9668,0,77
18620,1,56
36271,0,13
38278,1,91
29326,1,80
31336,0,16
36656,1,90
6889,0,88
19058,0,42
39600,1,89
1770,1,7
34813,0,10
31777,0,13
58158,1,100
31001,0,16
23257,0,30
21767,1,68
2597,1,12
3180,0,86
43346,0,6
8171,0,79
934,0,85
3722,1,15
5269,0,89
6533,0,88
56233,1,100
48184,0,5
27560,0,20
37927,0,12
26048,1,77
7071,1,10
33143,1,85
33951,0,13
27941,1,81
30205,1,84
52686,0,2
15567,1,45
59532,1,100
4270,0,93
6933,1,15
33222,0,15
59050,1,100
8636,0,85
20621,0,37
15667,0,64
56910,1,100
10506,1,27
16049,1,39
40937,0,10
18760,0,41
7048,1,10
34503,0,11
20770,1,67
39309,0,11
26553,1,80
43444,0,5
51548,0,3
14076,0,63
23742,0,26
208,0,95
50860,1,98
30158,0,18
51931,0,4
54266,1,99
24580,1,77
47892,0,4
11145,0,74
24418,1,75
10536,1,28
44389,1,95
24173,0,25
51015,0,3
14699,1,35
13642,0,63
30549,0,14
17248,0,52
26828,0,18
18041,1,51
21231,0,37
39958,1,91
49925,1,96
5469,1,7
513,0,90
27388,0,20
14530,1,33
30084,1,84
56855,1,100
12720,1,35
48883,0,5
5511,1,13
46841,0,4
5004,1,10
18688,1,55
58632,1,100
23823,0,23
9289,0,78
18083,1,51
23718,0,27
55500,1,99
31078,0,15
56457,1,100
18588,1,56
5496,0,90
22981,0,31
3765,0,93
22341,0,32
25559,1,78
36635,1,91
31785,0,14
3719,0,86
33173,1,87
42497,1,94
44656,0,4
46078,1,95
17398,1,49
42891,1,95
9118,1,24
52744,0,3
51129,0,4
28584,0,17
1326,0,86
45127,1,96
54920,1,99
58315,1,100
49933,0,4
33473,1,86
59760,1,100
4797,1,11
30715,1,84
49506,1,98
44531,0,5
23798,1,78
4192,1,12
12023,0,74
54178,0,1
38581,0,8
51914,0,4
6886,1,12
13819,0,64
26071,1,80
42475,0,6
53593,1,98
20946,0,33
33805,1,87
38819,1,89
3141,1,8
50970,0,3
48418,1,95
6140,1,15
16719,0,60
39863,1,90
47814,0,5
12852,0,67
59508,1,100
4891,1,7
19234,0,40
9893,0,82
48715,0,4
44675,1,96
3209,0,84
46358,0,4
53238,0,1
45081,0,5
23255,1,70
16164,1,40
20119,0,38
29792,1,79
38977,0,11
17981,0,49
48509,1,95
52827,0,4
34602,0,12
17415,1,49
11124,1,26
37279,1,89
15213,0,62
17081,0,48
12715,0,67
39761,0,10
6582,1,11
17588,0,47
29797,1,79
50206,0,3
4617,1,10
28561,0,19
14904,1,35
45924,1,95
48057,0,4
24234,0,24
45574,1,96
53229,1,98
16486,1,43
48131,0,5
42553,1,96
10724,1,24
20215,1,67
17495,0,48
25157,0,25
29423,0,13
15415,1,36
31722,0,11
30645,0,13
6848,1,10
10530,1,29
44969,1,95
4104,0,88
12752,0,70
44901,1,97
3431,0,92
19263,0,42
4452,1,7
22541,0,30
7072,1,10
46440,1,96
47092,0,5
824,1,12
85,1,11
52437,0,2
16054,0,62
38024,1,90
38080,1,90
12308,1,27
51184,0,4
11527,1,23
59573,1,100
11577,1,28
53757,0,2
30161,1,82
2313,1,12
44253,0,5
27576,0,20
15235,0,62
36979,0,11
37757,0,11
8539,0,81
24971,1,78
5986,0,89
28090,0,19
16819,0,57
59221,1,100
35854,0,11
32495,1,85
9413,1,20
41877,1,94
31628,1,84
28294,0,20
14214,0,63
42025,0,8
4282,1,4
30613,0,12
48414,1,95
20846,0,35
35227,1,88
42383,1,93
55924,1,100
55564,1,99
25238,0,23
15565,1,45
8345,1,26
44350,1,95
17674,1,51
49734,0,4
45498,1,97
8441,0,76
24645,0,25
9370,0,81
36339,0,12
40149,0,8
40943,0,10
20686,0,37
48307,1,95
28969,1,81
31433,0,15
6341,0,85
38798,0,11
54129,1,99
26200,1,79
14384,1,33
41541,1,91
26235,1,81
47335,0,5
35733,0,13
11840,1,28
51323,1,97
45033,0,5
15773,1,38
30065,1,83
2217,0,89
46270,0,5
12357,0,68
49025,1,95
50271,0,4
17954,0,44
26899,0,21
2736,0,91
17219,0,55
54077,1,99
33137,1,86
13503,1,30
32017,1,87
17997,0,50
39780,0,8
21295,0,33
53341,1,98
29540,1,84
22065,1,68
19819,0,39
50334,1,98
43377,0,6
38152,0,12
49828,0,4
45451,0,5
41428,0,8
35503,0,12
12183,0,71
21294,1,67
31571,1,83
2470,1,10
39265,1,90
11759,1,28
2312,0,87
17539,1,52
1927,1,10
20789,1,67
18895,1,59
41901,0,8
11866,0,75
42910,0,6
45688,1,96
49740,0,4
53978,1,98
39311,0,11
28114,1,82
44189,1,96
45272,1,95
55749,1,100
9273,0,76
2062,0,91
32466,0,15
25421,1,76
19146,1,60
27875,1,82
40700,0,10
31122,1,85
12835,1,34
49172,0,3
22995,1,69
16695,0,59
56529,1,100
8119,0,78
29809,1,80
43255,0,6
335,0,80
32672,0,12
28778,1,81
30520,0,15
36284,1,87
3301,0,87
26901,0,21
27444,0,17
15313,1,41
29824,1,81
1129,1,11
15659,0,61
43434,1,95
1240,0,94
20291,0,36
50924,1,98
44384,0,5
22939,0,30
27671,1,80
6031,1,12
15235,1,38
56100,1,100
57660,1,100
1101,1,15
21998,1,67
21145,0,32
44766,1,95
47322,1,95
54500,1,99
51710,1,97
22093,1,69
46585,1,95
10478,1,23
52152,1,95
6772,1,19
10123,1,23
7891,1,16
18372,1,55
27965,0,18
19357,0,46
27951,1,81
29301,1,80
34953,0,11
35120,0,13
38567,1,93
52435,0,2
5874,0,89
55565,1,99
32086,0,17
39755,1,90
3172,0,87
20614,1,61
13284,0,67
41405,0,8
29332,1,80
25526,0,22
22448,1,71
25881,0,23
16943,0,58
15472,0,65
34015,1,87
16483,0,56
40537,0,9
45165,1,96
12892,0,69
21945,1,65
13493,1,30
51809,0,4
5788,1,14
40196,1,92
13677,1,37
36006,1,87
43665,1,95
44615,1,95
53219,0,2
33430,0,12
4478,0,93
18716,0,37
54826,1,99
52240,0,4
7659,1,18
19173,0,42
8524,0,80
16301,1,44
19383,0,42
9999,0,78
33493,0,13
48158,0,5
37238,1,90
42182,0,6
24506,1,74
11450,1,18
12050,0,73
14210,0,63
15195,0,62
44695,0,4
45765,1,96
33663,0,11
16551,0,54
50874,1,98
3796,0,91
39679,1,89
7169,0,87
11948,1,32
27064,1,78
20389,0,33
7820,1,17
29502,0,19
46801,1,95
90,1,9
9181,0,81
6644,0,89
21187,0,36
22529,0,32
34809,0,11
28280,1,81
8135,0,81
17825,0,47
40064,0,11
2135,1,7
55711,1,100
5422,0,93
38217,0,10
32584,0,15
52421,0,3
48311,0,5
57883,1,100
5838,0,89
9346,1,21
25965,1,77
46012,0,4
48185,1,95
8242,0,77
4817,0,91
24782,0,26
22516,0,33
25002,0,21
2255,0,91
9161,0,80
32446,1,85
21224,0,37
9619,1,29
31597,0,16
33633,0,13
34856,1,90
35844,1,89
45133,0,4
28580,0,18
4955,1,13
55485,0,1
33358,0,12
3757,0,93
10104,1,23
41969,0,6
11754,0,72
13338,1,33
45748,1,96
36555,0,12
38540,1,92
50593,1,97
4182,0,91
1236,1,6
9527,0,79
18715,1,63
26593,0,20
51742,1,97
25672,1,78
13827,0,65
13634,1,38
25792,1,78
29785,1,79
51924,1,96
4794,1,10
49607,0,4
3832,1,8
5644,1,8
58805,1,100
6813,0,87
19336,1,54
44043,0,4
58504,1,100
9906,0,81
24779,1,74
8086,1,18
39059,1,91
10994,0,70
42982,0,6
25830,0,20
31999,0,12
14619,1,40
18277,0,44
41106,0,8
56689,1,100
22450,1,71
19386,1,58
48162,0,5
16667,1,45
21851,1,70
20618,0,39
9151,1,22
25171,0,24
38307,0,10
54666,0,1
39732,1,90
11205,1,22
41471,0,9
1668,0,88
20554,0,34
12166,0,76
30140,0,18
10370,0,78
10790,1,24
24206,0,25
38208,1,90
16846,0,57
47294,0,5
50994,1,97
3350,1,13
57943,1,100
27041,1,78
12293,1,24
33374,1,88
46916,0,5
3066,0,83
7868,0,84
51653,0,3
31596,1,84
33161,1,85
37913,1,89
27107,1,80
40636,1,90
54231,1,99
47881,0,2
24727,1,74
43904,1,95
32755,0,10
631,0,85
