frame,image_index,agents
36874,0,4
44645,0,1
468,0,89
27037,1,92
31031,1,93
26160,0,15
47613,1,100
50997,1,100
55104,1,100
30402,1,92
17631,0,32
23499,1,83
25065,0,15
26146,1,85
36697,0,3
36427,0,4
38319,0,2
42027,1,99
6533,0,70
43637,1,99
33870,1,94
44259,0,1
45900,1,99
9626,1,45
6251,1,29
34154,1,95
37563,0,4
54688,1,100
58746,1,100
16541,0,37
17152,1,63
22017,1,78
3405,0,83
6760,1,30
15657,1,61
16004,1,62
13335,0,46
43274,1,99
4790,1,27
1064,1,13
47285,1,100
25370,1,86
41578,0,1
53136,1,100
4552,1,26
2540,1,16
31208,0,7
19043,0,29
46482,0,1
41776,1,99
31243,0,7
1695,0,82
5755,1,30
10055,0,57
43072,0,1
52796,1,100
26619,0,12
24603,1,85
2950,1,13
17485,0,36
22874,0,20
37045,1,96
22323,0,20
27985,1,91
30426,1,93
33019,0,6
45733,0,1
54635,1,100
57181,1,100
57613,1,100
58461,1,100
16039,0,41
19423,1,74
13727,0,48
6092,1,29
14076,1,55
16534,0,36
22595,1,79
9894,0,55
16756,1,65
16784,1,66
28167,1,91
4785,0,75
31177,1,92
31572,1,94
31588,0,6
13749,1,52
35632,0,4
18597,1,68
1186,1,14
8289,1,35
2376,0,86
3998,1,22
5649,0,69
40196,0,2
23756,0,17
28036,1,92
11494,0,53
15000,1,63
43841,1,99
4595,1,26
50784,1,100
14848,0,43
24793,1,85
8547,1,38
29028,1,93
1810,1,22
10773,1,47
13876,0,47
25641,1,86
22111,1,77
1191,0,86
25692,1,87
26514,1,90
32339,1,93
18873,1,72
33602,0,6
5456,1,27
37418,1,96
39557,1,98
39455,0,2
36410,1,97
32296,1,92
35518,0,4
41807,0,1
41992,1,99
6856,0,72
20361,1,72
2629,0,78
25660,1,87
26922,0,11
34145,0,5
37532,0,4
24120,1,84
22529,1,82
316,0,90
44744,1,100
46384,0,1
12541,0,49
51374,1,100
5905,1,32
3909,1,23
20818,0,24
9991,0,51
48450,1,100
51462,1,100
49751,1,100
53926,1,100
9358,1,38
211,1,16
14751,1,57
21955,0,19
22667,0,20
17199,1,66
22673,0,20
17134,1,62
37596,0,2
44346,0,1
11855,1,51
13642,1,52
25001,0,10
34839,1,95
52183,1,100
14085,0,45
37392,1,96
57022,1,100
11429,1,48
43254,0,1
7305,0,59
34934,1,97
9708,1,48
41255,1,100
45441,1,99
1887,1,15
26719,0,11
53698,1,100
50368,1,100
11378,1,46
16311,1,63
9504,1,41
16264,1,64
19350,1,69
11023,0,51
21247,0,23
37064,0,4
43568,0,1
44532,1,99
6842,1,29
23587,0,17
11464,0,53
15229,0,41
54305,1,100
28248,1,91
41803,0,1
58759,1,100
11959,1,51
5685,1,33
1367,0,82
16542,1,63
25585,0,14
34933,1,97
14777,0,44
19823,1,74
26547,1,89
54974,1,100
55249,1,100
15660,1,63
1234,1,10
26537,0,11
26508,0,11
30611,0,7
45576,0,1
39214,1,98
38069,1,97
44604,1,99
45427,1,99
52862,1,100
41715,1,99
3007,1,19
24687,1,86
14090,1,55
24854,0,16
37010,1,96
45280,1,99
58494,1,100
9949,1,48
28441,1,92
28062,0,8
20737,1,79
44632,1,99
24041,1,82
37120,1,96
12614,1,54
36569,1,97
32107,1,94
34426,1,97
41802,0,1
55618,1,100
59268,1,100
17493,1,67
12,1,9
9128,0,59
47479,1,100
26517,1,90
30807,1,93
47579,1,100
7050,1,28
19093,1,73
37617,0,2
2120,1,16
18275,1,68
31893,1,92
36928,0,3
2704,0,88
17719,1,64
25982,1,85
5374,1,25
36936,0,3
5059,0,76
18585,0,32
14234,0,47
37017,0,4
39398,0,2
45098,0,1
51939,1,100
59010,1,100
17184,1,65
1583,1,18
5424,1,26
8883,0,57
32883,0,7
36171,0,3
37913,1,97
43219,1,99
24696,1,85
46339,1,99
11918,1,54
52646,1,100
33696,0,4
53874,1,100
55116,1,100
11484,1,50
17415,1,64
17077,0,36
3116,0,84
4455,0,77
18653,0,26
4577,1,26
22998,0,20
30201,1,92
3050,1,15
49515,1,100
56552,1,100
45608,1,99
42654,0,1
1863,1,17
36450,1,96
16406,1,62
8530,0,61
4727,0,74
756,1,10
10122,1,45
21095,1,79
41588,1,99
18653,1,74
39910,0,2
19078,0,27
6739,0,71
2079,1,9
40605,0,2
22788,0,18
30266,0,8
38325,1,98
47236,1,100
49993,1,100
2682,0,87
27607,1,92
7841,1,30
44598,1,99
42959,1,99
17715,0,35
2240,1,13
6289,1,33
48560,1,100
28016,0,9
29687,1,92
38746,1,98
44425,1,99
11959,0,49
19196,1,69
33875,1,94
16837,0,32
45271,1,99
879,0,92
58799,1,100
25578,0,14
14676,0,42
6580,0,69
16163,1,62
18961,1,68
11367,1,47
55247,1,100
56440,1,100
27510,1,89
49506,1,100
57292,1,100
2009,0,88
14856,0,41
27775,1,91
24296,1,84
706,0,90
35832,0,4
44016,1,99
9657,1,47
19641,1,71
3781,1,17
9320,1,43
12332,1,51
11996,0,48
27958,1,90
49361,1,100
33394,0,6
31274,0,7
35360,0,4
38482,1,97
40378,0,2
3901,0,78
12999,0,48
38954,1,98
30686,1,93
57457,1,100
31047,1,92
4894,1,28
16735,1,67
42280,1,99
35363,0,4
53543,1,100
16455,1,61
21410,1,79
43197,1,99
8747,0,63
45776,0,1
49259,1,100
20976,0,21
10359,1,47
20508,1,73
28303,0,10
38276,1,98
41381,1,99
53207,1,100
33194,0,7
34211,0,5
50710,1,100
32372,1,92
11687,1,50
37028,0,4
39626,0,2
11228,1,49
53010,1,100
15781,0,40
16429,0,37
18023,1,71
442,0,85
11150,1,48
22968,1,80
25150,1,85
33524,1,95
57779,1,100
31754,0,6
25025,1,87
2615,1,20
30443,0,7
26355,0,11
38979,0,2
57792,1,100
36457,0,4
2001,1,13
49219,1,100
13136,1,58
31825,0,8
13077,1,52
54964,1,100
185,0,81
26001,1,86
12430,0,48
29841,0,9
27049,1,93
2257,1,12
34785,1,96
6921,1,30
34147,0,5
14350,1,59
44929,0,1
15475,1,61
55639,1,100
3034,1,20
9666,1,46
21490,1,79
8179,0,62
53689,1,100
14523,1,57
21071,1,78
30073,0,6
28917,0,7
9334,1,41
57988,1,100
4112,1,25
34574,0,5
54299,1,100
14734,0,42
31904,1,92
58254,1,100
35400,1,96
16167,0,39
15663,1,63
18456,0,32
45829,1,99
22324,1,80
49514,1,100
54097,1,100
41181,0,1
6854,1,28
14608,0,44
35619,1,96
17618,0,33
7323,0,61
44093,1,99
36684,0,2
32140,0,7
59336,1,100
47656,1,100
7908,1,30
5021,1,27
7777,0,69
10494,0,55
5145,0,75
53006,1,100
41587,1,99
37448,0,4
43353,1,100
29995,1,93
39932,1,98
27987,0,10
20500,0,27
40705,1,99
4507,0,79
16316,1,63
2871,1,27
5170,1,26
15718,1,62
8235,1,33
29120,0,9
42458,0,1
15757,1,60
39480,0,2
32699,0,6
6147,1,30
8056,0,64
12080,0,52
12266,1,51
3616,0,80
2113,0,85
35445,1,96
42183,1,99
1817,0,83
50250,1,100
42532,0,1
50830,1,100
59677,1,100
25733,0,13
38805,0,3
20202,1,79
10986,1,47
21690,1,78
26949,0,11
29731,1,93
40911,0,1
796,1,12
3935,0,81
27254,0,10
32011,0,8
45548,1,99
46002,1,99
47598,1,100
4806,0,73
5766,1,30
28010,0,10
7246,1,31
2944,0,85
12372,0,51
48373,1,100
8713,1,36
48732,1,100
59981,1,100
6374,1,26
15684,0,37
30861,0,6
362,1,11
12390,0,47
29982,1,93
15269,1,60
31475,0,7
39887,0,1
5528,1,28
10874,1,46
20429,1,71
23989,0,15
38535,1,97
42812,0,1
9323,0,58
5488,1,29
28077,0,9
43636,1,99
45447,1,99
6057,0,72
50536,1,100
38700,1,97
55244,1,100
58855,1,100
41677,0,1
3258,0,78
23994,1,84
8997,1,37
36936,1,97
8080,0,63
51537,1,100
39556,0,2
20481,1,72
23682,1,82
26568,0,11
33970,1,95
24242,0,15
22894,0,19
3544,1,17
11796,1,46
34390,1,95
28337,0,9
44455,1,100
21598,0,18
49715,1,100
53143,1,100
18789,0,25
53675,1,100
9136,1,40
5902,1,31
14916,0,44
26586,1,89
880,1,8
18949,0,31
30137,1,94
36706,1,97
42253,0,1
28047,0,8
33792,0,5
21392,0,24
53037,1,100
54233,1,100
13230,1,58
35913,0,4
16915,1,64
7813,1,31
23265,0,18
29713,0,6
33414,1,94
36244,0,4
36839,1,96
36473,0,4
42575,0,1
29937,0,7
46483,1,99
55949,1,100
59305,1,100
15735,1,61
59443,1,100
2815,0,86
19408,0,26
22292,1,79
32201,1,92
37072,1,96
40642,0,2
55766,1,100
34231,1,95
33815,1,94
22835,1,82
14532,0,43
12980,0,45
32405,1,93
6958,1,33
18964,1,68
40047,0,2
47892,1,100
21233,1,77
6495,0,72
11960,1,51
26068,1,89
20482,0,28
27565,0,9
38538,1,97
43756,1,100
45161,1,99
23224,1,83
31034,0,7
1178,1,15
44687,1,100
32094,0,6
33694,1,96
36760,0,3
16293,0,35
9971,0,50
16367,1,61
41361,0,1
35932,1,96
10899,1,49
10955,0,52
38595,0,3
24871,0,16
7765,1,35
22986,1,79
29702,1,94
36228,0,4
39595,1,98
30159,0,7
15416,1,60
42450,0,1
43196,1,99
2807,1,14
43514,1,99
20981,1,79
45162,1,99
53101,1,100
4588,0,73
5305,1,23
25479,0,16
19834,1,72
17790,1,63
35175,0,5
44421,1,99
19631,0,29
46714,0,1
35513,0,4
11574,0,46
10864,1,46
35225,0,5
8342,1,35
10151,1,44
11027,0,50
15608,0,38
32940,1,96
35810,0,4
33129,0,5
33651,1,95
15484,1,59
33836,1,94
41441,1,99
8125,0,63
8878,0,59
43009,0,1
43281,1,100
45127,1,99
44047,1,99
50668,1,100
54427,1,100
55182,1,100
57540,1,100
41075,0,1
40192,1,98
11285,0,51
34065,1,95
11413,0,51
28890,0,6
17923,1,63
45743,1,99
34432,0,3
7476,0,66
47562,1,100
5853,0,72
6404,1,24
21749,0,19
9621,1,46
24590,0,15
37309,0,3
6820,1,31
17163,1,63
28132,0,9
42653,1,99
47948,1,100
15046,0,39
55014,1,100
16847,0,31
14326,1,58
436,1,14
29659,1,91
32756,0,5
12315,0,47
34351,0,4
17950,1,65
13488,0,43
34897,0,5
14968,0,40
7683,1,33
9778,1,45
11556,1,48
20037,0,29
23417,1,81
24822,1,84
2733,0,89
9787,0,56
30403,1,92
42818,1,99
43911,1,99
55272,1,100
55791,1,100
24008,1,82
56165,1,100
56175,1,100
54209,1,100
21441,0,22
21251,0,23
27439,0,7
28455,0,10
35742,0,4
27833,0,11
36171,1,97
42263,0,1
42370,1,99
44586,1,99
16653,1,70
24962,1,88
17167,1,63
32298,0,8
32609,1,93
44501,1,99
30118,0,7
51685,1,100
1725,0,87
35946,1,96
30913,1,95
29828,0,9
40177,1,98
16256,0,37
12544,1,53
25614,1,85
7225,0,69
46353,1,99
51232,1,100
42870,0,1
24053,0,17
21196,1,77
27400,0,8
59035,1,100
24989,1,88
34851,1,95
48438,1,100
40880,0,1
30243,1,92
24631,1,86
12436,0,46
31090,0,7
15265,1,61
15562,0,39
17592,0,33
26499,1,89
29695,1,94
18509,1,70
31985,0,8
34660,1,96
32118,1,94
29882,1,92
45137,0,1
16664,1,68
15280,0,38
21975,0,20
44548,1,99
16713,1,67
12602,1,54
37565,1,96
2338,0,82
6300,1,30
8489,1,41
8867,0,59
10711,1,48
16868,0,37
11383,0,54
27430,1,93
5219,0,72
29487,1,90
12048,1,50
15055,0,39
18492,1,69
3791,1,16
31965,0,8
810,0,87
55589,1,100
33049,0,6
22582,0,19
57445,1,100
59029,1,100
40522,0,2
40226,0,2
1844,1,21
39360,1,98
42069,0,1
19052,0,29
5969,1,31
5624,0,71
2435,1,14
584,0,92
24508,1,86
38978,0,2
41977,0,1
13950,1,55
9100,0,60
33979,0,5
9974,0,49
35509,0,4
47439,1,100
51744,1,100
10243,0,52
20590,1,76
53167,1,100
21512,1,83
11017,1,50
27189,1,89
48694,1,100
53487,1,100
55534,1,100
57305,1,100
31070,1,93
52656,1,100
25175,0,13
28673,1,90
3738,0,80
54810,1,100
22112,0,23
38168,1,97
41495,0,1
47971,1,100
9282,1,43
20139,0,29
29795,1,91
8961,1,35
17501,1,67
41068,0,1
46843,1,100
37436,1,96
29025,0,7
10163,0,56
10995,0,54
45033,0,1
10756,1,49
7650,0,70
5971,1,32
11128,0,55
10568,1,48
3988,0,78
19764,1,70
24132,1,86
30386,1,92
13287,0,43
15882,0,35
29654,1,91
40421,1,98
44640,1,99
17218,0,36
29610,1,91
36497,1,96
29717,1,93
51486,1,100
33044,0,6
641,0,90
42427,1,99
1275,1,14
26289,1,89
39398,1,98
13852,1,53
26886,0,10
34107,0,5
50509,1,100
17625,0,31
52275,1,100
34710,1,95
861,0,92
23312,0,18
44799,1,99
10405,1,52
26827,0,8
35200,0,5
32198,1,92
36609,0,3
42635,1,99
21771,0,21
20810,1,76
18852,0,28
29614,0,9
6563,0,69
29958,1,92
29695,0,6
38339,0,3
11488,1,48
31549,0,6
9034,0,63
42811,1,99
14321,0,43
22372,0,20
24241,1,85
46460,1,99
44072,1,99
275,0,88
16965,0,31
21892,0,22
8964,0,65
30218,1,92
32278,0,7
30039,0,6
34308,0,4
38278,1,98
41051,1,99
29700,0,6
18513,1,70
780,1,13
3470,0,81
11536,0,52
21399,1,78
23734,1,83
28345,1,91
6092,0,71
24638,1,88
54296,1,100
10144,1,43
47512,1,100
28721,1,91
47256,1,100
44198,0,1
20394,0,29
55328,1,100
26876,0,10
34126,0,5
29764,0,7
110,1,14
25290,1,84
38546,0,3
25511,1,84
20399,0,29
34032,1,95
34590,1,95
35272,1,96
7527,0,68
10459,0,51
37757,1,97
44177,0,1
39689,0,2
6564,1,32
41589,0,1
34889,1,95
44668,1,99
58637,1,100
12894,1,50
13959,0,45
58349,1,100
58822,1,100
32348,0,8
45064,1,99
51205,1,100
15210,0,40
54070,1,100
8473,1,41
26188,1,86
30129,0,7
30396,1,92
35802,0,4
7375,0,70
2299,0,84
23962,1,83
5589,0,76
24131,0,14
36028,0,4
35678,1,96
38383,1,97
7742,1,36
10344,0,54
1272,1,15
5395,0,72
51303,1,100
51774,1,100
30952,0,7
3540,1,18
16229,1,64
53495,1,100
370,0,84
30385,1,92
16683,1,69
39361,0,2
5073,0,76
55464,1,100
57787,1,100
26811,0,8
42849,0,1
46762,1,99
16528,1,64
37314,0,3
37012,1,96
17088,1,63
26846,1,90
59950,1,100
15892,0,38
45125,0,1
45982,0,1
58752,1,100
14815,1,56
39982,1,98
55278,1,100
1561,0,83
9793,0,56
20253,1,74
18498,1,69
27383,1,92
42349,0,1
24893,0,15
1528,1,18
4311,0,75
4396,0,76
24509,0,14
948,0,89
3472,0,81
43494,0,1
4559,1,26
45583,1,99
6891,0,71
7035,1,35
29285,1,90
1798,0,82
12065,1,50
2447,0,87
10659,1,51
2510,1,15
8973,1,36
10166,0,56
15511,1,60
16782,1,66
19537,1,74
26641,1,89
31415,0,7
34395,0,4
13422,1,54
17023,0,34
28067,1,92
1242,0,86
31440,1,93
30833,1,94
31838,0,8
41966,1,99
2456,0,86
6828,1,30
44882,0,1
47468,1,100
33200,1,93
30030,1,94
21672,0,22
25905,0,12
48168,1,100
55376,1,100
55950,1,100
57124,1,100
14952,0,41
52407,1,100
47216,1,100
55283,1,100
2394,1,15
15550,0,41
15534,0,40
36980,1,97
13771,1,54
29174,1,91
634,1,7
38838,0,3
41609,1,99
47166,1,100
4075,1,26
19063,1,73
49753,1,100
48705,1,100
13304,0,45
28890,1,94
43440,0,1
16103,1,62
30126,0,7
43210,1,99
23143,0,19
37432,1,96
8141,0,62
13596,1,54
15330,1,59
25072,1,84
28878,1,95
34052,0,5
34215,1,95
37236,1,96
41282,0,1
1249,0,85
13611,1,52
13099,0,47
16232,1,63
5590,0,76
13387,0,41
28939,1,91
29981,1,93
31836,0,8
33159,1,94
40708,1,99
41108,1,99
4647,1,27
16904,1,65
44608,0,1
38230,1,97
46030,1,99
49438,1,100
24382,1,83
51443,1,100
9888,0,53
26973,1,90
21630,1,79
35153,1,96
40607,0,2
53490,1,100
56901,1,100
58840,1,100
58953,1,100
35582,0,4
48746,1,100
29802,0,9
41098,0,1
14109,1,57
18606,0,32
50480,1,100
39245,1,98
53428,1,100
18474,1,70
5231,1,28
10348,1,48
16305,1,63
31333,1,92
44660,0,1
44245,0,1
45443,0,1
57976,1,100
8290,1,35
29745,1,93
16488,0,37
34784,1,96
30531,1,94
37619,0,2
28240,0,8
51453,1,100
34163,1,95
25196,0,14
17748,0,34
30343,0,8
20537,0,26
58683,1,100
34041,0,5
18026,1,70
36661,1,98
29115,0,9
37965,1,97
19375,0,29
3162,1,18
41178,0,1
11741,1,48
4949,0,71
12431,1,53
33762,1,95
37256,1,96
1809,0,78
12363,1,49
29353,0,10
19773,0,29
29712,0,6
6034,0,71
37793,0,3
37086,1,96
40603,1,98
42150,0,1
14199,1,53
46657,1,99
58083,1,100
2601,1,18
5507,1,31
16655,0,30
21732,0,19
27286,1,89
30666,0,7
40363,1,99
43242,1,99
46558,1,100
9661,1,46
5305,0,77
8780,1,38
4959,1,26
20530,1,73
23313,1,82
31576,1,94
36537,0,4
35660,0,4
20954,1,79
36244,1,96
6715,0,70
40770,0,1
42307,0,1
19806,1,74
40467,0,2
2375,1,14
24809,1,83
44581,0,1
41552,0,1
45087,0,1
3533,1,17
5252,0,72
13190,0,48
358,1,10
26376,0,11
29983,0,7
32482,0,6
33250,1,96
23887,0,18
39411,1,98
39989,0,2
46715,1,99
42219,0,1
49059,1,100
53321,1,100
54970,1,100
56777,1,100
298,0,89
32440,0,8
39737,0,2
3057,0,87
41364,0,1
56619,1,100
29823,1,92
39238,0,2
32742,0,4
48472,1,100
15188,0,40
4811,1,31
40323,1,99
42859,1,99
2491,1,17
17074,1,64
56834,1,100
33040,0,6
45261,1,99
12462,0,45
21948,0,19
11101,0,52
96,1,13
13657,0,49
22911,1,81
27723,1,90
21138,0,21
46260,1,99
19202,1,69
31139,1,93
6079,1,30
52681,1,100
27589,0,9
37267,1,96
19282,0,29
44941,0,1
39010,1,98
37751,0,3
21344,1,79
44610,0,1
14750,0,43
10734,1,47
9597,1,43
17076,0,36
17824,1,64
25458,0,16
35715,0,4
47897,1,100
31368,0,8
9306,0,55
23129,1,81
14715,0,40
22014,1,78
28634,1,90
34858,0,5
37648,1,98
52549,1,100
57168,1,100
10602,0,51
24615,1,86
6797,0,68
5239,0,73
15759,1,60
18366,1,70
