frame,image_index,agents
50571,0,82
14548,0,91
33231,0,85
23441,1,12
11436,0,94
30586,0,92
30931,1,12
15451,1,10
49543,1,16
54513,0,72
31377,1,11
56743,0,74
19407,1,11
4200,0,83
48377,1,17
31120,1,9
59382,0,72
33520,1,7
23832,0,87
15409,1,12
22779,0,89
10812,0,82
21751,0,90
480,0,88
31455,1,11
13336,1,15
24533,0,91
25112,0,91
25370,0,91
21350,1,6
41973,0,87
17004,1,20
9677,0,86
31962,0,93
34358,0,89
27856,0,87
12705,1,13
5195,0,92
17665,1,13
24829,0,87
58668,0,81
33749,0,88
52793,1,19
25894,0,89
19262,0,95
25015,1,15
1229,1,9
1701,0,90
17766,0,91
35064,0,90
8964,0,95
46682,0,92
25808,1,11
47833,1,4
15725,1,7
30579,1,8
35053,1,10
36990,0,92
5722,0,93
53551,0,78
3083,0,93
15408,0,89
4527,0,85
39530,0,90
36695,0,94
32722,0,85
1414,0,93
14230,1,12
549,0,92
382,1,13
4184,1,13
19259,1,5
25473,1,12
35454,1,9
14160,0,88
21128,1,9
25724,0,90
18030,0,86
17662,1,15
21310,1,10
15183,1,13
13006,0,89
15675,0,89
22299,1,12
37949,1,13
26476,1,13
24940,1,9
15457,0,91
25966,1,10
40017,1,13
33668,1,10
55141,1,25
35818,0,84
49619,1,23
8639,0,86
8695,0,87
9178,1,14
33136,0,92
38394,0,94
42722,0,86
675,0,88
16521,0,89
54548,0,75
29606,0,91
4841,0,96
35062,0,91
8243,1,12
2472,1,11
12378,0,92
35661,1,10
24046,0,87
25036,1,15
29957,1,12
46889,0,93
16645,1,20
49244,0,85
38672,0,93
26912,0,91
8772,1,6
28050,0,91
4996,0,88
6157,1,10
54016,1,17
50336,0,85
51492,0,77
30672,0,88
28411,0,91
22762,1,12
47778,1,8
59938,1,27
6394,0,91
35893,1,13
34863,0,81
24594,0,88
52909,0,74
23586,0,87
18664,1,12
19290,1,9
1633,0,90
35846,1,11
43740,0,91
55627,0,81
26671,0,96
43763,1,16
16871,1,4
16876,1,5
9709,0,89
48944,1,16
43091,0,90
40373,1,12
59874,0,70
14343,1,16
47326,0,87
1883,1,15
10087,1,6
21833,0,89
40065,0,91
31410,0,93
1177,0,90
13428,0,93
47596,1,6
17979,0,86
10086,0,94
14612,1,8
36414,0,86
39477,1,8
44725,1,15
10728,1,8
28213,1,13
37521,0,88
54976,0,81
56848,0,74
48092,1,20
2130,0,94
47586,1,7
17706,0,85
11327,1,11
23725,1,12
29881,0,92
41627,1,8
13595,0,92
12849,1,11
30338,0,89
12578,1,12
25415,1,8
46508,0,89
59282,0,73
38303,1,13
7067,1,7
20386,1,11
22686,1,10
13230,1,6
30694,1,12
13744,0,87
50230,1,16
8109,1,19
14460,0,87
42377,0,88
54738,1,22
30456,1,12
58776,0,79
26986,1,15
41369,0,89
13212,1,6
25496,1,12
33799,1,9
43769,0,85
37600,0,86
5490,0,93
36886,1,15
37675,0,90
51757,0,84
24353,0,85
30618,1,7
44652,0,91
50338,1,16
4899,1,5
22890,0,88
48328,0,87
27474,0,92
32423,1,8
37973,1,8
20883,0,87
888,0,94
25195,0,93
4530,1,16
36811,0,94
14977,0,92
53183,0,82
22008,0,91
47427,0,92
18367,1,13
36389,0,91
49109,1,14
33288,0,87
51655,0,85
19965,1,13
12711,1,13
20675,1,7
38468,0,92
20823,0,91
23327,0,90
48507,0,82
12099,0,84
26581,1,11
46188,0,90
9351,1,6
12199,1,11
1878,0,88
781,0,93
10397,0,84
5308,1,9
50919,1,12
889,0,93
7342,0,85
43516,0,94
26135,1,13
21817,0,91
33577,1,7
42726,1,15
44707,1,12
1329,0,89
25426,1,9
48649,0,90
57933,1,26
13284,1,10
23842,0,87
37780,0,94
1667,0,91
27669,0,86
25642,0,84
89,0,90
18400,1,9
17434,0,90
25793,0,89
33857,0,90
46322,0,86
3394,0,89
1052,0,83
22860,0,90
48485,0,87
43777,0,83
14119,0,89
4380,1,11
18319,1,16
55233,0,80
48749,0,86
42196,1,14
50983,0,83
57194,0,78
37493,1,9
57159,0,77
5020,0,94
40083,1,5
37517,0,88
2741,1,14
19643,1,13
54140,1,22
53303,1,22
17964,1,11
51284,1,20
44125,1,7
40082,1,5
1003,0,89
45079,0,92
42848,1,14
46241,0,82
58827,0,75
611,1,18
22378,0,88
14244,1,11
54919,0,79
47067,1,6
1865,1,11
26547,1,6
50996,1,18
16802,1,11
25468,1,12
36109,0,83
52662,0,76
32444,0,92
15603,1,8
21427,1,10
27515,1,11
3831,1,7
54401,0,82
44385,1,12
37714,0,96
45619,1,10
8112,1,19
5513,0,85
52375,1,19
13111,1,21
55516,1,21
8401,0,87
19876,1,9
48860,0,85
4222,0,84
47411,1,5
30447,1,15
48202,1,18
14737,1,12
50114,0,82
37607,1,11
8865,0,93
23588,0,86
14029,0,89
33686,1,10
24362,1,14
28351,1,13
27281,0,87
16852,0,90
15840,0,91
49303,1,13
4275,1,13
17053,1,12
37985,1,10
4575,0,88
6732,0,87
46887,1,7
32795,0,93
54498,1,24
29913,1,10
969,1,8
59509,0,72
32889,0,93
19261,1,5
26837,0,86
16721,1,10
20555,1,9
51626,0,80
31769,1,11
18594,1,10
30112,0,91
25278,1,8
5117,1,12
18288,0,84
15983,0,88
40180,0,86
34109,0,93
53062,0,75
3650,0,90
22048,1,9
31211,1,12
57031,1,25
34458,1,7
2748,0,84
14280,1,11
2169,1,9
10115,0,93
18328,1,17
24432,0,87
28042,0,92
29408,1,12
28090,1,10
29830,0,88
30155,0,82
15575,1,11
4185,0,88
32471,1,15
38164,1,14
51953,0,80
54623,0,78
56871,1,29
25042,1,15
37141,1,15
14350,0,86
44766,1,11
5722,1,7
12518,0,86
14836,0,93
16095,0,92
26908,1,8
22743,0,86
59232,1,28
5291,1,8
10174,0,88
37352,0,88
54898,0,80
30233,0,92
45514,0,87
944,0,95
6628,1,15
34112,0,93
57313,0,79
15882,1,11
35311,1,16
47802,0,92
21008,1,11
27685,0,86
2313,0,89
7642,0,88
29200,1,11
3096,0,92
25923,1,12
51716,0,83
4223,0,83
37449,0,93
56384,1,20
10914,1,7
51772,1,16
3320,1,10
57893,0,69
11725,0,85
44005,1,15
55686,1,25
41994,0,87
47629,0,91
30208,1,15
1018,1,13
2065,0,82
52195,1,9
14181,1,10
42468,0,92
1134,1,8
3248,1,4
3994,1,13
7378,0,89
20225,0,90
46099,1,13
17184,1,9
5966,0,88
26638,1,8
35070,1,13
5592,0,94
34363,1,11
16545,0,94
33204,0,92
16655,0,82
35427,0,92
3107,1,6
1113,0,92
6899,1,14
25062,1,12
1963,1,7
30400,0,87
46338,1,12
9824,1,11
14325,1,19
46834,1,11
29762,1,8
40811,1,6
28051,0,91
28588,1,10
20702,1,10
7183,0,86
48143,1,14
14440,1,8
36936,0,83
11839,1,9
32051,1,9
323,1,17
48572,0,85
13981,1,11
23898,1,12
55900,1,24
27984,0,89
25629,0,83
2205,0,90
30266,1,6
6124,0,85
25034,1,15
21256,0,92
11163,1,13
37453,0,93
57622,0,71
33943,0,89
10499,0,90
26690,0,93
995,0,90
15202,1,13
21117,0,88
38016,0,91
38299,0,86
51308,0,83
21245,0,93
51196,1,13
51389,0,91
6519,0,93
54995,0,79
40751,0,92
23400,0,90
30053,0,83
53176,0,83
55623,0,81
12409,0,95
150,0,93
5290,1,6
14782,1,12
23743,0,89
50693,0,85
3500,0,86
50738,1,17
21257,0,92
37518,1,12
45485,1,7
774,0,92
25471,0,87
13446,1,8
17856,1,8
34614,1,10
41740,0,89
53864,0,83
58966,1,29
2647,0,93
1011,1,11
40830,1,7
4419,1,21
31277,0,93
14323,1,19
35689,0,89
39027,1,10
54891,1,21
29414,0,91
10684,0,95
12204,0,88
59770,0,72
26468,1,14
40227,0,91
36600,1,14
36968,0,94
58227,1,27
9357,0,91
38800,1,9
17940,1,9
51116,0,83
14088,0,94
58475,1,28
48015,1,13
36244,0,88
46869,0,96
7104,0,92
51286,1,19
11101,0,89
22803,0,88
18032,1,12
9756,1,13
37856,1,13
2444,1,15
32206,1,14
31594,1,15
7344,0,85
56244,1,32
4405,0,85
46381,1,10
18179,0,93
44039,0,91
41425,0,90
45446,1,9
50209,0,88
29364,0,88
28014,1,7
18862,0,90
4278,0,86
22009,0,91
49987,0,81
58447,0,74
25637,0,84
33386,0,89
10109,1,5
31562,1,17
10005,0,87
28871,1,13
49208,1,11
80,1,13
17030,1,12
5084,1,15
54581,0,80
18014,1,18
56593,0,79
50412,1,11
7707,1,10
22497,1,13
19080,1,14
31366,0,87
38197,1,7
4630,1,13
2739,1,14
14602,0,91
27563,1,14
45937,1,9
46098,0,88
30114,0,90
14052,0,92
8247,0,88
47469,0,90
59548,0,70
28454,1,17
59097,0,72
22692,0,88
18953,0,94
1287,0,92
41718,0,90
6171,1,15
6452,1,5
30534,0,84
9559,1,12
42999,1,11
7466,1,11
10055,0,84
34670,1,7
5438,1,9
24241,0,89
3805,0,93
43448,0,88
53697,0,84
44720,1,14
22521,1,9
56738,1,24
17187,0,91
24139,0,96
39909,1,14
24106,1,6
42379,1,12
47493,0,86
23357,1,12
19799,0,95
4226,1,16
23061,1,12
48870,0,81
2649,1,7
6868,1,7
50285,1,18
58431,1,21
33493,1,2
24191,1,4
36973,0,93
45829,1,12
46955,1,9
7545,1,7
59118,1,31
18258,0,86
24538,1,8
34028,0,87
47203,1,11
20576,1,5
33588,0,94
55938,0,78
43562,1,6
35331,1,18
16828,0,91
9542,0,92
8287,0,89
39302,1,15
11539,0,82
27504,1,11
18790,0,92
32484,1,16
35469,0,89
25670,0,88
17472,1,6
15016,0,87
19351,1,13
50563,0,83
52831,1,20
40528,0,95
14034,1,9
19635,1,14
5233,1,5
10500,1,11
57203,0,79
49143,0,85
8174,1,15
51469,1,19
23325,1,10
29500,0,78
49996,0,83
8059,0,96
58933,1,26
10052,0,86
57512,0,72
53084,0,76
28583,0,88
33452,1,3
44011,0,88
54771,0,79
16252,0,90
53004,1,17
58907,0,74
9444,0,89
45289,0,85
26043,0,93
18260,1,15
32607,1,16
20006,0,89
20730,1,11
52153,1,10
51935,1,17
41001,1,7
2189,0,93
42615,1,12
53606,1,22
56905,1,25
15445,0,88
34514,0,91
57260,1,21
28865,0,87
11568,0,80
40817,1,6
7286,1,11
9326,1,14
48647,1,11
33103,0,96
8020,1,10
40541,1,8
45898,1,7
56001,0,79
8986,0,94
9812,0,87
13229,0,94
22147,0,88
25203,0,92
24444,0,85
42526,1,16
49877,1,14
25414,0,92
47646,0,89
10984,0,88
3921,1,11
5795,1,13
5481,0,93
16044,1,6
43519,0,95
962,0,94
54147,0,78
47478,0,88
25303,0,91
31821,1,10
365,0,89
22846,0,88
27918,0,85
29707,1,12
31398,0,93
28293,1,7
45522,0,86
8703,1,13
3750,0,92
17908,0,93
48418,0,86
17584,1,17
16243,0,91
23982,1,11
32399,1,6
52229,0,88
46749,1,13
47361,0,90
864,1,10
54133,0,76
42573,1,11
45417,1,9
32481,0,84
12836,0,90
10497,0,89
15698,1,4
4814,0,93
21281,0,88
21293,0,90
41040,1,9
12036,1,10
34012,1,11
8510,1,15
32772,1,11
5991,0,92
51924,1,23
52939,0,77
57214,1,20
34687,1,5
3794,0,93
2009,1,19
23799,0,87
25160,1,10
20552,1,8
6935,1,10
54124,1,22
59985,1,23
48003,1,13
53029,0,83
57377,0,73
21872,0,87
13169,0,89
12484,1,13
58919,1,23
59227,0,74
36946,1,12
41403,1,11
27373,0,92
5894,0,93
52033,0,86
32549,0,78
50606,0,86
55322,0,79
13904,0,86
48312,1,10
19648,0,88
49855,1,13
44119,0,92
17934,0,91
28067,0,91
13080,0,77
12385,1,8
59835,1,27
36857,1,10
7003,1,13
44109,0,91
44366,1,15
42228,0,89
58216,0,75
47463,0,91
22708,1,9
25536,0,78
2794,1,12
23797,0,87
37229,1,10
58732,1,24
40448,1,9
38496,1,11
45978,1,18
36746,0,92
487,1,9
39144,1,6
50933,0,86
48126,0,87
52534,1,20
54978,0,80
6589,1,10
4270,0,86
49744,1,15
54542,0,76
24913,1,12
51801,0,83
11923,0,88
24664,0,86
24926,0,90
37307,0,84
46640,1,9
36669,1,14
53641,1,15
52690,1,18
44955,0,95
17390,0,86
26414,0,93
52721,0,84
7847,1,8
3860,1,12
38863,1,7
40059,1,10
4913,0,89
57566,0,71
497,1,12
18666,1,12
6352,0,85
20829,1,9
33284,1,12
33431,0,91
27806,0,94
7304,1,9
46,1,11
26073,1,9
21548,1,12
49682,0,87
19537,0,87
12636,0,92
15526,1,20
51565,1,15
43457,0,90
30696,1,12
34534,1,13
56819,0,77
48974,1,16
58552,1,27
1501,1,10
8333,1,11
32261,1,14
52628,1,24
15194,0,87
30636,1,9
31994,1,6
27800,1,6
21839,0,90
57917,0,73
21423,1,9
7475,1,10
44283,0,87
30317,0,92
2919,0,83
24799,1,14
26170,0,89
39223,1,9
48088,1,16
7075,0,92
54750,1,22
18172,0,94
6062,0,89
15326,0,90
19102,0,88
31246,1,5
26496,0,84
31800,0,86
4049,0,93
19288,0,89
14564,0,91
43350,1,18
16715,1,14
982,1,8
43401,0,90
7399,1,14
299,0,83
27232,1,13
34881,0,84
16807,0,90
58307,1,31
29023,0,93
31631,1,9
1653,0,87
38672,1,7
55797,0,83
31632,1,9
36152,0,79
49496,1,10
1922,1,8
5848,1,8
45211,0,80
51868,0,83
5762,1,17
58587,1,26
35375,0,87
56375,1,24
10196,0,87
51384,0,90
7978,0,84
12330,1,10
23118,1,7
37355,1,12
5355,0,87
45033,1,14
43802,0,86
38422,0,96
26979,0,80
57338,0,74
41595,1,16
13257,1,7
27399,0,88
3090,1,8
33691,1,13
3655,0,92
1692,1,4
29324,1,11
47315,1,14
50508,1,11
2243,1,14
20150,0,87
10476,0,87
25903,0,91
53147,1,19
30758,1,8
30305,1,10
40761,0,93
6701,0,78
47248,0,90
58003,0,78
4019,1,12
3765,1,8
11378,0,90
21690,0,92
29149,1,6
7400,0,85
6082,0,88
34965,0,88
1048,1,17
43540,0,93
46896,1,8
59868,0,71
59792,0,74
24610,1,10
39384,0,89
52029,0,85
55763,0,76
20601,1,7
54363,0,83
24436,0,87
33268,0,85
55638,0,82
20875,1,12
14248,0,90
55422,1,17
7952,1,12
39215,1,6
55124,1,26
54652,0,80
57341,1,25
35252,1,13
41911,1,11
7760,0,94
10694,1,6
41142,1,14
3010,1,12
5911,1,10
32331,1,13
45588,0,80
11955,0,89
32014,1,9
51632,1,19
24481,1,11
7456,1,12
40154,1,12
9913,1,14
36567,1,12
58357,0,75
13675,1,7
17607,0,90
52427,0,83
6467,0,93
30803,0,87
51196,0,87
47388,1,6
39421,0,87
35272,0,88
7265,0,91
51788,1,16
941,0,96
15354,0,88
37866,0,84
44053,1,11
36935,1,16
24481,0,89
14884,0,94
26861,0,92
8402,1,14
46800,1,10
41078,0,88
40675,1,22
54121,1,20
34867,0,81
20416,1,6
26924,0,86
25099,1,8
41830,0,88
1724,0,85
10856,0,87
3807,0,93
54723,1,21
35579,1,10
31148,1,12
6049,0,86
44516,0,93
434,1,9
970,0,91
14573,0,95
15869,0,90
31629,0,91
10941,1,9
46516,0,93
125,0,91
49129,0,83
44119,1,8
56522,0,80
3072,0,87
24613,0,89
1953,1,8
11353,1,11
57206,0,79
40011,1,12
23334,0,89
273,0,86
43768,1,15
49639,1,18
16543,0,94
36757,0,92
17959,0,91
32266,0,86
46560,1,10
7824,0,95
55421,1,17
36490,1,12
52900,0,74
10384,1,14
11726,0,85
12703,1,13
20929,0,86
56629,1,23
20204,1,18
24844,1,14
25965,0,90
2341,1,13
57218,0,79
238,1,10
44150,0,88
53110,1,22
49177,0,90
25194,0,93
38932,1,12
33785,0,88
45879,1,7
37646,1,10
39347,1,13
39334,0,85
4702,0,91
37827,1,6
43831,0,87
13626,0,88
37675,1,10
38238,1,11
26722,1,14
55714,0,79
59176,0,71
10490,0,87
32358,1,13
9421,0,87
20751,1,13
40709,0,81
51148,0,89
3834,0,93
23565,0,90
41412,0,89
17385,0,88
23047,1,12
2908,1,17
7330,1,14
14356,1,12
17517,0,92
37702,1,8
2947,0,84
15884,1,11
48964,1,17
57407,1,23
57478,1,28
28706,1,9
27793,0,92
26890,1,8
13607,0,92
15671,0,89
5593,1,5
22786,0,90
14867,0,90
15834,1,8
48955,1,17
51712,1,18
51843,0,80
58388,1,18
22203,0,85
52677,1,21
40352,0,88
38020,1,8
18421,0,89
25815,1,12
56838,1,26
26712,0,87
23683,0,89
5567,1,10
7927,0,85
38641,0,88
12352,1,13
54515,1,28
17590,1,16
26356,1,13
50490,1,17
8156,1,16
46792,1,11
36165,0,81
49460,1,14
56889,0,73
53419,1,26
5340,1,17
54362,0,83
5694,1,4
21393,1,10
4778,1,10
49240,0,85
1632,0,90
31659,0,90
4335,1,9
18430,0,90
32664,0,91
54978,1,20
21639,1,15
17653,1,12
49093,0,86
11589,0,84
59685,1,26
15260,0,89
2586,0,87
49352,1,10
908,0,91
47805,1,8
10378,1,15
58234,1,28
27489,1,9
35564,1,6
24357,0,85
49383,1,10
44247,0,85
24659,1,13
7816,0,94
34904,0,89
4471,0,89
45360,1,12
26952,0,83
58321,0,69
23965,0,92
18680,0,87
10720,0,91
3967,0,86
46090,0,94
21790,0,90
35936,0,90
50590,0,82
24669,1,11
40602,0,89
51140,0,89
47846,1,6
56214,0,72
30653,1,9
50783,1,18
30911,1,15
19961,0,90
2154,0,92
25407,1,10
47351,1,9
55490,1,16
31722,0,90
19418,1,10
16977,0,87
29023,1,7
12230,1,11
22037,0,91
24175,0,94
25274,1,8
12897,0,90
34951,1,11
35744,1,8
52465,0,82
19436,0,89
36134,1,20
32093,0,91
54959,0,79
7865,0,93
59013,0,73
36231,1,13
39725,0,92
36050,0,89
45339,1,16
22031,1,8
34409,1,10
51914,1,21
52124,1,14
5804,1,10
48630,0,86
46627,0,89
2504,0,84
45047,0,89
21685,1,11
53851,0,83
56258,0,67
8810,1,9
23068,0,87
57714,1,19
642,1,14
40225,0,89
32946,1,8
2264,1,15
39756,0,94
28353,0,87
2538,1,12
16221,1,12
31863,0,86
14184,1,11
24435,1,13
41321,0,85
57376,1,27
13354,1,14
18583,0,90
48424,1,16
57320,1,26
59008,0,73
39412,1,11
50216,0,85
18147,0,91
6560,1,9
35286,0,86
40482,0,95
38498,1,11
59856,0,70
57994,1,21
50537,1,17
32202,0,86
37547,1,9
35329,0,84
45426,0,90
24343,0,85
28215,1,14
49660,0,82
56580,0,80
5132,1,8
32217,1,12
36710,0,91
41583,0,89
51382,0,89
5855,1,9
54741,0,79
55354,1,20
4268,0,86
45750,1,11
31424,1,10
21104,1,14
25831,1,17
20492,1,13
58146,0,82
16012,0,87
58057,0,76
50062,0,89
24375,0,89
4837,0,95
12726,1,11
21700,0,89
42806,1,14
46564,1,9
30642,0,91
36782,0,91
7751,1,7
23935,0,84
30722,1,6
6880,1,7
45296,1,11
22597,0,86
50356,0,90
16896,0,91
52966,0,82
20103,1,6
17414,0,92
17948,1,8
29694,0,90
48714,0,88
6759,0,89
58064,0,75
959,1,6
5868,1,7
8765,1,6
56155,1,24
51293,1,20
17545,0,90
25358,0,91
3608,0,91
6356,1,14
11439,0,94
4257,1,11
27210,1,14
11388,0,89
10534,0,86
58351,1,27
59404,0,75
56382,1,22
11107,1,17
16191,1,9
17996,1,14
35852,1,15
15107,0,84
41948,0,88
11689,1,20
48830,0,81
5585,1,7
43990,1,11
52238,1,15
58049,1,23
35214,0,88
14445,0,89
1372,1,8
13386,0,90
7498,1,10
19779,1,8
23911,0,88
32035,0,93
48699,0,88
49971,0,83
24890,0,86
57825,1,21
23962,1,8
51219,1,14
58997,0,75
18774,0,93
29982,0,88
2731,0,87
19093,1,11
37763,0,92
44644,1,7
50299,0,81
16280,0,88
21298,1,10
32576,1,21
4644,0,84
35557,1,5
12887,0,89
19894,0,95
56363,1,24
8221,0,92
9760,0,87
15761,0,94
15801,0,89
29484,1,17
29957,0,88
59959,1,28
17680,1,14
10724,1,8
20687,0,88
13263,1,8
58198,1,24
3227,1,7
35690,0,89
46826,1,10
25729,1,9
22936,0,90
5384,0,84
14152,0,89
12051,0,94
5932,1,10
12209,1,12
55934,1,22
42082,1,16
57353,0,73
27140,1,11
33583,1,5
43776,1,16
31670,0,89
22624,0,85
19963,0,87
35164,0,86
49862,0,87
10589,1,21
16003,0,87
46902,0,90
37464,1,11
38280,0,87
9773,1,11
20825,0,91
49253,0,88
33000,0,85
52849,0,83
54079,0,80
3799,1,6
48490,1,16
55455,0,86
4728,0,91
9216,0,86
47690,0,84
12028,0,90
43905,1,13
21640,1,15
11462,0,91
25946,1,7
11951,0,88
51744,0,83
11656,0,78
16369,0,93
49757,1,18
21146,1,10
225,0,91
18801,1,10
29153,1,9
38589,0,90
48211,0,86
15898,0,90
11834,0,91
49698,0,87
53143,1,20
56300,1,28
56816,0,74
25791,0,88
54319,0,85
3293,1,8
13597,0,92
37920,1,13
53586,0,80
22558,1,10
40933,0,91
36211,1,18
55145,0,76
46874,0,96
56073,0,79
24070,0,89
33803,0,91
49125,1,16
53250,1,20
6587,1,10
36975,1,8
12657,1,8
34612,0,89
37259,1,3
29225,0,86
26284,1,15
56928,0,76
29308,0,88
19558,1,15
38200,1,8
43827,1,13
29222,0,86
52303,0,79
38093,0,86
10350,1,8
56295,0,72
49147,1,13
5514,0,84
42593,1,14
32903,0,89
34197,0,91
30476,0,87
42156,1,19
45287,1,15
18220,1,11
14418,1,9
12491,0,85
12481,0,89
17717,0,82
24230,1,11
3079,1,11
32212,1,12
37490,0,91
27926,1,16
43445,0,87
21314,0,91
52001,1,17
28252,0,87
38749,0,87
15374,1,11
49737,0,87
34969,0,88
30921,1,13
27733,1,15
42101,0,83
33382,0,89
5582,0,93
11094,1,8
18232,0,86
25033,1,14
42382,0,87
55402,1,19
19105,0,87
23975,0,90
49590,0,82
52832,1,19
30936,1,12
53889,1,19
59704,0,74
59484,1,29
32312,1,14
50297,1,19
35496,1,11
30872,1,15
28580,0,89
20724,0,89
31041,0,89
43664,1,9
49963,1,17
11204,1,6
58568,0,73
35161,1,15
53341,1,24
53370,1,24
4236,1,16
35592,0,87
52547,0,79
35538,1,12
24209,0,93
38189,1,8
59225,1,26
58158,0,79
49047,1,13
33296,1,13
7746,0,93
7930,0,86
14562,0,91
3065,0,90
15980,0,89
40424,0,91
41042,1,10
22623,1,15
42940,0,92
26345,1,14
15486,0,86
5012,1,8
51173,0,89
51420,0,90
7410,0,90
57103,0,78
18546,0,91
27948,0,89
33862,1,10
2799,0,89
17243,1,11
12539,0,87
42037,1,14
21185,1,9
32313,1,14
57186,0,78
19831,0,93
37215,1,13
53476,1,24
48980,1,16
10213,0,86
12844,0,89
8547,0,92
36697,1,7
51152,1,11
19618,0,84
18144,1,10
18000,0,84
42681,0,87
26334,1,14
27963,1,9
24505,0,88
4271,1,13
15621,1,14
24094,1,5
29402,1,12
3191,0,94
23117,0,93
30136,1,11
524,0,89
15065,1,8
43913,0,85
49283,1,13
50875,0,85
1540,1,9
1046,1,17
30252,0,93
34663,0,92
40763,1,6
37979,1,10
36797,1,9
15666,0,89
24645,0,88
32003,0,95
46262,1,17
56082,0,79
47761,0,90
54213,0,73
47663,1,12
58565,0,73
40555,1,8
52225,1,12
51139,0,89
57346,0,76
56293,0,73
48842,0,82
40986,0,95
43798,1,14
5259,0,94
8233,0,89
10610,1,16
23180,0,86
17333,1,14
46383,1,9
47510,0,85
41571,1,7
23998,0,84
35610,0,90
11841,1,8
46438,1,11
34528,1,15
34696,1,4
39033,0,91
40709,1,19
16760,1,10
19508,1,11
27314,1,11
50953,0,91
9066,0,87
12758,0,89
56907,0,75
46500,1,9
6727,0,84
8312,0,87
36932,1,17
10474,0,87
15145,1,6
47028,0,96
52189,1,9
48426,0,86
38549,1,8
16451,0,91
47891,0,95
35697,1,8
42690,0,86
49903,1,12
6368,0,87
17626,0,87
42684,1,11
54007,1,15
2712,1,9
38964,1,15
47862,1,7
20763,0,88
43324,1,19
53101,1,23
31685,0,89
37343,1,11
20603,1,7
48888,1,18
54054,0,80
43865,0,88
5887,0,93
32774,0,89
35506,0,91
53582,0,80
27011,1,11
12215,1,13
9736,1,13
19140,0,86
2947,1,16
22228,0,85
1839,1,12
56899,0,72
11686,1,21
52494,0,84
32169,1,10
45309,0,91
254,0,89
46636,1,9
30178,1,17
31942,0,86
49068,1,12
25391,0,89
37283,1,13
42593,0,86
23439,0,87
4394,0,88
23909,1,11
25007,0,84
30677,0,90
38069,1,9
42091,0,81
17503,0,89
51612,0,78
45444,0,90
50686,1,15
57749,0,80
35050,1,14
52777,0,78
6632,0,85
14097,0,88
20766,1,11
47816,0,93
10307,0,93
15100,0,87
23712,0,90
56827,0,75
5839,0,94
54185,0,76
28637,0,91
4266,1,14
29649,0,91
5456,1,9
19937,0,88
16846,0,88
30083,1,14
43452,1,11
29659,0,88
19580,0,80
58315,1,30
32242,1,14
24063,0,85
25300,0,89
24709,1,11
42031,0,88
53923,1,17
37727,0,94
55925,1,23
31013,0,96
46025,1,13
22417,1,13
16089,0,91
47732,0,85
1528,1,9
46101,1,14
12467,0,90
4884,1,4
7246,0,90
12638,1,9
19444,0,90
19568,0,84
28058,1,8
18282,0,84
37982,0,90
48804,0,78
5460,0,90
34364,0,89
45871,1,9
52046,0,84
7266,0,91
12814,0,89
21547,1,12
6682,0,81
44672,0,91
4701,1,9
10891,1,11
