frame,image_index,agents
18391,1,8
55209,1,43
43062,1,8
32909,0,87
21449,0,92
26370,0,93
39082,1,14
32649,0,86
7046,1,9
8130,0,88
4710,0,89
27840,1,13
47212,0,76
12833,0,91
21925,1,11
23202,1,14
46205,0,95
9151,0,89
55041,1,38
15098,0,92
26951,0,86
13733,0,90
53571,1,35
39328,0,92
37979,0,90
36822,1,12
23414,0,85
11670,1,16
26894,1,16
987,1,12
111,1,10
28309,1,14
50809,0,75
32848,0,87
51941,0,66
30360,1,9
34904,0,90
8432,1,14
43195,1,8
2924,0,91
28910,0,86
26074,1,10
26654,0,92
21192,0,93
23555,0,91
12731,0,97
5275,1,12
27,1,14
23788,1,13
45154,1,6
20031,0,86
16198,0,89
38237,1,15
41385,1,10
42536,0,89
55221,0,58
28333,0,80
30192,0,90
30325,0,90
2131,1,10
58461,0,53
12366,0,81
39358,1,10
34716,1,13
43240,0,89
35097,1,6
3993,0,88
38992,1,10
46819,0,78
29013,1,14
50669,1,30
10180,1,14
14066,0,95
30745,1,16
50899,0,76
1838,1,18
34455,0,88
40530,1,13
20000,1,13
46946,0,82
31855,0,92
20426,1,8
29847,0,85
35086,1,7
49013,0,80
3257,0,87
52449,1,33
52472,1,31
13725,0,89
19585,1,10
23475,0,85
39516,0,88
29506,0,84
19669,1,8
31742,0,89
43858,1,14
935,1,10
21628,0,86
50476,1,22
15589,0,79
34412,0,88
57505,1,42
47789,1,20
5662,1,16
35112,1,8
4901,1,5
12045,1,15
29290,0,82
43811,1,15
54591,1,40
44244,0,88
57946,1,42
3721,0,95
46356,0,87
42382,1,8
17147,1,14
47169,0,79
36978,1,7
32417,0,88
9102,1,8
15095,0,92
51251,1,27
17188,1,13
54408,0,62
34444,1,11
26553,0,96
32134,0,91
16515,0,87
44933,0,85
14909,1,9
16119,1,9
29966,1,10
1038,0,87
53665,0,68
5047,1,14
8211,0,85
48121,1,20
38915,0,89
39339,1,11
40163,1,8
45050,0,93
54601,0,61
47747,0,83
23274,1,20
56170,1,46
37078,0,92
29559,1,8
35935,1,14
40942,0,91
4862,0,92
12598,0,87
45003,0,89
28877,1,8
21060,1,10
38036,1,11
12560,0,86
44596,0,89
3900,1,7
37801,0,86
13210,0,84
55634,0,54
24505,0,88
19640,0,92
1142,0,92
15300,1,6
25268,1,15
32774,1,12
19789,1,14
39574,0,80
46972,1,16
11326,1,8
20142,0,88
19742,0,85
8567,0,92
10853,1,11
21010,0,92
48344,0,79
26431,1,12
45585,1,12
9755,0,89
10844,1,10
8115,0,89
27830,0,85
42297,1,14
5663,0,84
44957,1,18
16911,1,4
5388,0,90
3932,1,7
6344,0,93
13441,0,89
40728,1,7
33663,0,87
27850,1,14
30609,0,88
38675,1,8
14900,0,91
16130,0,92
22343,1,15
23909,0,85
54449,0,59
50295,1,21
49270,1,20
18180,0,91
13089,1,20
29665,1,9
30779,0,85
30661,0,84
48295,0,76
23332,1,12
43650,0,87
11270,1,10
40039,1,9
19699,1,9
45237,0,87
26521,1,6
41383,0,89
2900,0,88
41324,0,85
33472,1,11
45525,1,14
53271,0,65
24650,0,86
33046,0,89
41825,1,11
17530,1,14
12916,1,14
16527,1,10
22461,1,13
1111,0,86
27106,1,15
21571,1,9
38656,1,6
55762,1,41
10918,1,20
21881,0,91
19088,1,16
9309,1,12
19498,0,85
31921,0,92
9351,0,84
16649,0,86
38331,1,13
10100,0,92
22729,1,16
13587,1,16
16370,1,11
26338,0,89
55346,0,58
50862,0,78
51266,0,74
38298,1,10
1318,1,14
5407,0,87
56304,0,55
41894,0,82
40423,1,8
43345,1,7
30334,1,8
56939,0,60
27000,0,85
28630,1,13
47892,0,79
2052,0,90
35420,1,14
11558,1,11
31145,0,88
44078,0,91
5444,1,15
29942,1,10
4516,1,7
22651,0,89
36597,0,84
53842,0,63
37620,1,15
38063,1,13
48687,0,74
54465,1,43
29009,1,15
57622,0,56
21843,1,15
17286,0,93
49271,1,20
21572,1,9
10557,1,9
20059,1,15
30010,1,5
27789,1,9
30899,1,12
26963,0,85
45204,1,7
15881,1,10
20669,1,9
17110,0,88
38452,1,7
6712,1,12
9770,0,92
15359,1,6
19934,1,16
9404,0,86
45848,1,7
48843,1,22
16425,0,91
11729,1,10
27080,0,86
39084,1,14
48834,0,81
5623,0,86
3439,0,90
5922,1,11
7963,1,12
1022,1,14
14599,1,9
1016,0,85
11978,0,92
25823,0,85
33045,0,90
19171,0,87
39170,1,9
57633,0,59
58280,0,51
8833,1,13
25197,0,88
53819,1,36
24286,1,15
6067,0,88
21724,0,86
27299,0,91
10527,0,87
35441,1,16
46526,1,14
40366,0,86
7152,0,78
47593,1,19
47981,0,84
52346,0,70
21298,0,89
28789,1,7
58248,0,49
32850,0,88
42836,1,17
23091,0,87
23262,0,82
55687,0,57
33293,0,92
16791,0,89
57162,0,54
6480,0,88
579,1,6
19715,1,13
17289,1,7
23376,0,89
55446,0,58
908,1,10
25640,1,7
13117,0,89
18778,0,84
7956,1,10
55598,0,56
58013,1,42
2432,1,10
44309,0,94
5312,0,94
2920,0,94
59430,0,53
54100,0,62
52656,1,31
5092,0,92
52833,1,33
51639,0,71
15565,0,83
44862,0,95
27696,0,92
46008,1,16
47536,1,21
53397,0,61
54786,1,37
57429,0,55
8165,1,15
28776,0,93
40732,0,92
31735,1,13
44276,1,11
58267,1,50
25937,1,14
41566,0,87
1918,1,12
1776,1,10
58640,0,52
35607,0,88
51070,0,72
4090,1,9
37691,1,15
3374,1,17
38005,0,91
34283,0,82
8683,0,92
51408,1,30
15046,1,9
19959,0,88
3135,0,91
32231,1,20
50554,0,71
45232,1,14
32942,0,89
49352,1,29
40775,0,88
40055,0,91
21489,1,11
27542,0,86
22969,0,89
38604,0,93
42070,1,9
50936,0,70
54309,0,59
35419,1,15
2892,0,88
27250,0,94
39228,1,11
45951,1,8
7541,0,94
33524,1,8
55926,1,38
35901,0,85
31145,1,12
13498,0,87
50091,0,76
9631,0,89
36928,1,9
11799,1,13
35471,1,12
53019,0,65
34621,0,93
34028,1,13
11621,1,12
18371,1,6
9832,1,10
14050,1,8
13622,1,10
25725,1,15
807,0,88
23694,0,85
16700,1,8
55005,1,40
20830,0,90
11704,1,12
18429,1,5
2795,1,20
24064,1,2
45749,0,86
29534,1,7
55160,1,41
54596,1,40
59978,0,48
55871,0,62
29414,0,88
33177,1,7
21631,0,84
38344,1,15
8489,1,11
18187,0,88
56106,1,40
37786,0,87
47886,1,22
45964,0,89
56675,1,41
601,1,13
50399,0,78
47581,0,79
27135,0,83
44985,1,15
46730,0,86
45191,1,9
34730,1,10
14379,0,88
42587,1,3
12907,0,86
59132,0,45
31016,0,88
21671,0,86
29975,1,7
38279,1,11
3143,1,9
13975,0,87
5245,0,88
36350,1,15
21730,1,13
51638,0,71
29366,0,86
29335,1,19
8590,1,9
3438,1,10
12988,1,12
39273,1,9
55313,1,44
46388,1,6
9909,0,87
51793,1,27
21228,1,6
22612,0,90
45657,0,90
29533,1,7
23997,0,83
44103,0,88
47347,1,16
51054,1,26
27481,1,5
59806,0,52
18282,1,10
7105,0,85
41076,1,7
24730,1,10
50788,1,31
31086,0,93
23844,1,10
37285,0,95
43962,0,94
9612,0,93
25633,1,6
33380,1,8
36104,1,10
42408,0,90
18768,1,20
16943,0,93
25743,0,89
11657,0,84
44971,0,84
49586,0,73
22525,1,15
21879,0,91
16773,1,11
27001,0,85
51466,1,28
55800,1,42
8560,1,7
19167,0,88
31493,0,83
3355,0,91
25764,0,87
881,1,11
10020,1,12
12048,1,16
47028,0,84
38344,0,85
42652,0,85
45983,1,12
50418,1,21
26262,1,13
44441,1,11
42086,0,87
34078,1,10
21576,1,9
54585,1,40
921,1,9
35249,1,13
26716,0,91
9438,1,11
34311,0,87
58220,1,49
39884,1,11
23215,0,88
24109,0,93
52838,1,33
21065,1,12
26801,1,9
785,0,88
56241,1,46
56764,0,57
2785,1,19
27331,0,87
57525,0,58
56940,1,40
46102,1,7
37948,1,6
45824,1,12
28153,0,90
23281,0,83
14958,1,15
49686,1,18
21436,1,8
40047,1,8
37209,0,89
41485,1,10
59950,1,53
21455,0,92
20844,1,12
23858,1,10
17067,1,9
46281,1,7
49249,1,21
13355,0,91
10392,0,89
59997,0,45
10044,0,89
39337,1,9
24401,1,9
56814,0,61
26769,0,93
25401,1,10
37332,1,7
59380,1,47
19149,1,16
14873,1,10
57856,1,46
831,0,88
34208,1,9
46133,1,7
17083,0,93
59577,1,46
5793,1,9
17832,1,12
59770,0,51
3379,1,14
53661,1,32
3362,0,90
6035,1,11
7294,1,9
9722,0,88
19936,1,17
1388,1,14
5232,1,10
10982,1,9
24505,1,12
13686,0,89
20247,0,83
22776,0,88
45642,0,92
61,1,13
31080,1,8
15101,1,7
56762,1,43
7047,1,9
53716,0,63
58694,1,45
5669,1,13
9177,1,11
7296,0,92
40380,0,92
47089,1,16
17647,1,12
52292,0,71
2197,1,10
23911,0,86
27690,0,90
31547,0,81
50069,0,75
43220,1,12
18755,0,83
31592,0,90
36266,0,89
55903,0,60
53809,0,64
59114,0,49
59283,0,47
31793,0,94
7459,1,12
39390,0,86
25081,1,14
40715,0,94
44618,1,9
39994,0,88
9471,0,85
34121,1,8
6624,0,90
33331,0,91
14896,1,10
11047,0,88
33546,1,9
23880,0,92
31824,0,91
52722,1,40
4637,0,90
34336,0,87
8511,1,8
47920,0,79
6343,0,93
17967,0,84
56173,0,55
53885,1,43
58967,0,53
5366,0,89
57840,0,55
24783,0,84
24407,1,8
37495,0,90
52718,0,62
58278,1,49
1860,0,90
2056,1,11
23384,1,11
24930,0,88
34805,1,14
26887,1,16
16348,0,89
27570,0,81
32116,0,94
39614,1,10
32008,1,12
44477,1,11
49089,0,73
1028,0,88
30776,1,16
17598,1,8
27465,1,8
20992,1,8
37581,0,86
29001,1,14
44401,1,13
9013,0,92
38777,1,7
46062,1,10
13098,1,17
955,1,12
25293,1,11
21244,0,94
45281,1,12
13875,0,92
15650,1,13
30659,1,15
18889,0,87
7651,0,90
50470,1,23
50843,1,21
41552,0,90
50956,1,32
59851,1,50
24490,1,12
32552,0,93
51337,0,69
31243,1,12
4706,1,10
40769,1,11
43177,0,90
39174,1,9
50749,1,30
5282,1,10
22938,0,89
32586,0,89
10718,1,10
34841,0,85
1697,0,87
8198,0,81
22304,1,14
334,0,90
28328,0,81
32250,0,81
48898,0,80
56780,0,54
40122,1,7
57856,0,54
55816,0,58
9801,0,90
27400,1,14
2700,0,82
12662,1,9
51629,0,70
24444,1,9
35439,0,86
859,0,90
31147,1,10
49054,0,75
52385,0,70
23827,1,11
37773,1,13
58781,1,57
30318,1,9
43659,1,13
55453,0,58
25364,0,90
37726,1,8
52502,0,64
12384,0,81
1726,1,12
24196,0,89
53734,1,38
24128,1,6
36224,0,94
7720,0,89
32680,1,14
182,0,84
48960,0,79
56707,1,41
14711,0,92
36870,0,86
38108,1,9
57033,0,58
59671,0,46
59119,1,51
3139,1,10
39844,1,14
43391,1,11
7489,1,13
18684,1,13
51660,1,28
29198,0,86
51938,1,34
5635,1,13
32712,1,7
54190,0,64
12836,0,91
40197,0,93
38437,0,97
56705,0,58
13381,1,15
41285,1,14
18679,0,86
55054,1,36
5586,1,13
37344,0,93
10083,0,94
40077,0,93
55165,1,40
42024,0,95
50883,1,24
44840,0,91
980,1,9
54213,1,37
47750,0,84
961,1,10
38366,0,87
36600,0,86
49163,0,74
47026,1,18
32925,1,12
35937,1,14
55729,0,57
25103,0,87
32709,0,93
29999,1,9
25500,0,90
50631,1,33
41881,1,11
28204,1,12
28237,0,92
34765,0,88
57522,0,57
8188,1,21
32902,0,89
10968,1,14
19055,1,12
13012,0,83
16700,0,92
37592,0,89
945,1,11
20689,1,10
4827,0,86
17876,0,89
29179,0,88
42476,0,90
37484,0,90
12313,1,16
56587,0,59
24934,0,88
4531,1,6
52205,1,30
31176,0,86
6512,1,6
17387,0,91
29415,0,88
36501,1,13
45510,0,84
55515,0,54
14633,0,91
25321,0,89
19788,1,14
32297,1,15
44881,1,9
59092,1,49
13241,0,85
20136,1,12
47020,0,83
35839,0,88
50988,0,70
16315,0,93
13727,0,89
348,1,12
4272,1,16
7907,0,94
20639,0,92
16015,0,87
24558,0,92
38463,0,90
51530,0,75
53527,1,35
54879,0,59
52043,1,28
49310,1,23
20114,0,87
41641,1,12
44597,1,11
26975,1,12
32820,1,15
35600,1,10
36190,1,11
17929,1,18
33016,0,90
39179,1,10
48901,0,80
52297,0,73
50260,0,76
57996,0,57
17273,1,5
33162,0,90
55920,1,40
26616,1,6
38088,1,14
39896,0,92
10739,1,12
35541,0,88
19960,1,12
42003,0,95
42851,1,13
5713,1,7
57422,1,44
47087,0,84
18377,0,93
25198,1,12
1814,1,14
9726,0,89
28471,1,14
44978,0,85
9480,1,17
3666,0,92
27900,0,86
34481,1,11
12137,1,9
14512,0,86
47933,1,19
21024,1,9
23331,0,87
18369,1,6
39627,1,13
18185,0,88
54532,1,43
56127,1,41
40973,1,10
21063,1,11
29674,1,9
48018,0,76
35574,1,10
7637,0,88
18456,1,5
45657,1,10
56925,0,59
30460,0,90
11953,0,96
1686,0,89
29381,0,88
52407,1,30
31477,1,12
30229,1,9
10131,1,8
22797,1,16
9263,1,11
37001,0,94
41973,1,9
36519,1,16
863,1,7
22734,0,86
30328,1,11
7020,1,8
17484,1,15
50947,0,70
788,1,13
7457,1,12
7705,1,12
19089,0,84
28899,0,89
565,0,91
26928,1,14
35888,0,90
2103,1,7
48269,0,80
30205,1,10
37061,0,92
31547,1,19
28117,1,13
737,1,11
50177,0,78
47411,1,23
19971,0,87
13538,0,90
52447,0,68
36395,0,88
19902,0,85
50759,0,68
17561,1,8
34923,1,9
58790,0,46
32622,1,17
43627,0,85
47565,0,82
7318,1,13
41804,1,12
36223,1,6
14292,1,13
54582,0,60
30038,0,94
3478,1,10
12298,1,10
14478,1,21
30095,0,93
34085,1,10
43559,0,83
35039,0,90
55564,1,44
29480,1,12
10466,0,92
18806,0,86
7597,0,93
47080,1,17
56225,0,56
40494,1,13
51552,0,75
33525,1,8
3016,1,11
37684,1,17
9414,1,12
27131,1,17
36333,0,87
35473,1,12
29395,0,88
8887,1,14
49594,0,74
52593,0,70
38934,1,11
51483,0,74
25224,1,18
34413,1,12
58512,1,43
7411,0,89
40510,0,87
51458,0,73
9736,1,10
27537,0,85
53033,0,63
34033,1,15
13750,0,89
17578,1,6
12199,1,13
20035,1,13
43915,1,10
45987,0,87
54361,1,38
7078,0,88
44653,0,90
45806,0,87
12529,0,91
19888,0,88
44631,0,89
58126,0,56
9703,1,10
32795,1,10
47273,1,16
29434,0,87
4936,1,8
13519,0,89
1893,1,12
23473,1,16
55626,0,54
59045,1,47
36066,1,11
44310,0,94
45762,1,13
53685,1,34
52642,0,69
5533,1,13
28149,1,12
21272,1,13
31732,0,88
31397,0,86
23917,1,13
49875,1,25
29932,0,89
42592,0,97
8884,1,15
12125,0,90
51443,0,71
44422,0,91
52793,1,41
563,0,90
2139,1,10
21270,1,13
47007,1,19
13674,1,10
23957,1,17
53333,1,38
1705,0,86
15414,0,90
27185,1,9
30217,1,8
41411,1,14
57308,0,57
16602,0,88
35057,1,10
13931,0,93
50059,1,25
53470,1,31
29173,1,12
33309,0,90
48220,1,22
36209,1,8
9624,1,10
32311,0,82
6899,0,86
33785,0,91
55278,0,57
24460,1,12
5723,1,7
22606,0,90
1544,1,10
33666,1,13
19248,1,18
38004,0,91
11409,1,11
4267,0,84
55919,0,60
56729,1,43
41153,1,12
24186,0,89
27910,0,81
56801,0,59
37593,1,11
13681,0,90
53302,1,33
10891,0,85
20179,1,12
51038,0,76
18010,1,17
46215,1,7
22907,1,14
40001,0,89
21227,1,7
47212,1,24
48431,1,22
10470,1,9
33749,0,89
29539,1,8
50043,1,27
3422,0,95
29174,0,88
33527,0,93
39074,1,13
15680,0,93
29581,0,91
56623,0,56
58823,1,55
19842,1,11
14246,1,5
28362,0,77
33484,1,8
34550,0,92
7755,0,91
46467,1,7
56748,0,58
5471,1,10
20328,1,17
58819,1,57
50201,1,22
25943,0,86
1695,0,89
58066,1,47
52717,0,62
52113,0,62
6744,0,89
39891,1,10
19747,1,14
55996,0,58
22858,0,84
49485,0,78
37502,0,89
43934,0,90
54700,0,57
29664,0,92
23010,1,10
14520,1,15
12466,0,87
18913,0,87
56761,1,43
55811,0,58
21713,0,86
9509,1,22
32422,1,12
14387,1,12
15986,1,11
10521,1,15
12179,1,7
48529,0,68
32790,1,12
17631,0,87
39072,0,87
24334,0,87
21035,1,11
57379,1,47
37403,0,93
35336,0,95
36317,0,87
40579,0,86
49159,0,74
760,1,10
45752,0,86
42333,1,12
5771,0,88
25183,1,10
8036,1,12
36125,0,90
53679,1,34
628,0,86
20450,1,11
35412,0,85
51861,0,69
51388,1,31
28029,0,90
8123,1,11
25561,1,7
32240,0,81
16217,1,13
4404,1,13
44605,0,88
53052,1,35
42146,0,85
32834,0,89
7364,0,92
32098,1,5
40386,0,92
58492,1,42
368,1,16
39347,0,89
43545,1,12
724,0,91
8938,0,90
14977,1,15
6527,1,9
11983,1,10
43083,1,11
49801,0,71
46848,0,78
3760,1,8
18464,1,4
5652,0,85
12257,0,89
35784,1,11
25531,0,91
11986,0,91
6430,1,12
24131,1,8
53301,1,33
57272,1,44
50821,1,23
51236,0,72
10417,1,6
18102,0,84
24666,1,12
50815,1,24
53953,1,38
30343,0,93
3237,0,90
32080,0,93
7237,0,91
40866,0,90
48105,1,21
54371,1,38
59044,0,53
48628,0,76
23848,1,12
28791,1,6
52060,1,31
43242,0,89
643,0,88
19584,1,10
45287,1,11
43488,0,92
44681,1,11
59915,1,52
5459,0,86
32597,0,88
49300,0,75
42793,1,11
14946,1,14
48006,1,20
18550,0,92
33682,1,15
22865,0,84
13679,0,90
14775,0,88
3235,1,10
6799,0,84
31784,1,7
16172,0,90
16971,0,93
17305,0,93
22455,0,87
45436,1,14
41930,1,19
31335,1,13
32972,1,8
39825,1,12
18329,0,87
27423,0,89
54824,0,59
838,0,88
42823,1,17
3043,0,89
52639,0,70
39395,1,12
2756,0,78
10130,1,8
50256,1,25
3808,0,90
14199,0,95
35081,0,93
49628,0,77
8855,1,13
30369,1,8
27206,1,5
4966,0,90
50169,0,77
43708,1,14
7902,0,97
14101,1,5
54283,0,61
55945,0,60
34903,0,90
38102,1,13
39445,1,8
59701,1,54
13246,0,85
32413,1,11
34891,1,13
54613,0,58
34486,0,90
36245,0,90
24937,1,13
48582,1,28
39854,1,18
11192,0,95
23160,1,13
24018,1,9
39489,0,90
39809,1,13
51760,1,29
50596,1,28
10267,1,9
32915,1,12
17858,0,89
47266,0,83
47015,0,84
43281,1,8
3269,0,89
31357,1,16
18453,0,95
22926,0,88
30687,0,82
34832,0,85
55408,0,59
51230,0,72
10967,1,14
18627,1,12
41460,1,12
45615,1,8
40052,1,8
53652,0,68
40027,1,11
45513,1,14
32471,1,7
36088,1,8
50540,0,76
52147,1,33
11701,0,88
39407,0,94
18487,1,8
27139,0,84
4236,1,12
16091,1,10
13839,1,13
17017,1,11
50197,0,78
5954,1,12
53210,0,68
59558,0,54
24087,0,92
39068,0,86
45751,1,14
51674,0,74
10928,1,16
35114,0,92
33044,1,9
40360,0,88
23607,0,94
32145,0,86
6227,0,90
36655,1,8
24473,0,85
22181,0,90
15468,0,88
15818,0,95
54632,0,57
26099,0,89
45307,0,93
6606,0,88
8107,0,88
54702,1,44
44695,0,86
1164,1,9
54672,0,56
12307,0,87
6323,0,91
59481,0,50
25649,0,91
25547,1,7
53281,1,34
10719,1,11
8876,1,14
32691,1,10
11656,1,16
55253,1,42
10565,1,7
30507,1,9
55353,1,42
55159,1,41
22614,1,12
47506,0,77
29817,0,85
23862,0,92
4165,1,11
23936,0,82
6745,0,88
4835,1,13
29639,1,8
41028,1,11
41735,1,12
46253,0,90
15647,1,13
58518,1,44
45812,1,16
11131,1,9
891,0,87
35023,0,89
5843,1,16
37726,0,92
2184,0,90
17444,0,92
39227,1,10
4571,1,6
29509,0,86
23769,1,12
23955,0,83
5399,1,13
28255,1,12
56550,1,46
14319,0,89
1403,0,88
49184,1,28
2761,1,23
43664,1,15
1895,0,86
38811,1,14
34289,1,15
28354,1,23
55434,1,39
28673,0,90
22173,1,12
22676,0,88
54514,0,64
22515,1,15
4748,0,91
40250,0,93
32154,1,14
42540,0,88
46746,1,13
4515,0,94
54078,1,38
20247,1,17
46692,0,82
53060,1,35
56438,1,42
54496,1,36
11706,1,12
50996,0,70
57983,1,45
54642,1,45
29771,1,14
30594,0,87
40906,1,5
11023,1,13
43881,0,91
26205,0,91
9360,0,86
28566,1,9
48544,1,31
21249,0,93
28642,1,10
42955,1,16
45254,1,16
45517,1,16
29316,1,17
10773,0,88
16139,0,90
32724,0,90
45972,1,11
47137,1,12
6542,1,10
46774,1,17
19578,0,90
2545,0,94
4506,1,7
13879,1,7
27969,0,85
48231,1,21
34371,0,88
1692,0,89
44250,0,88
36960,0,90
28762,1,7
6760,1,12
4998,0,88
21899,0,92
4441,1,11
59236,1,49
24701,0,86
12664,1,9
35064,1,6
49159,1,26
10351,0,86
16205,1,11
41812,1,11
22300,0,86
43806,1,15
58273,0,51
36875,1,13
59129,1,53
21689,0,89
16206,1,10
2810,0,82
22020,0,91
39408,0,94
51757,1,28
55189,0,58
29943,0,90
48754,0,82
316,0,88
55300,0,55
48444,1,22
9872,0,88
37599,1,11
27081,1,14
3464,0,89
3547,0,84
32363,1,8
52614,0,71
883,1,11
9720,1,11
26551,0,97
26906,0,85
41693,0,86
16424,1,9
24668,0,88
37600,0,89
56900,0,61
28646,0,92
52955,1,39
33569,0,92
28508,0,83
58479,0,54
1728,1,12
22220,0,93
32894,1,11
22700,0,79
58121,1,44
25683,0,86
21327,1,11
10571,0,90
52381,0,70
20174,0,87
3857,1,15
10697,0,89
6138,0,87
45120,0,92
46905,0,83
227,1,12
51610,0,72
4887,1,5
52152,1,34
20919,1,11
46596,0,81
58027,0,56
42130,1,14
57365,0,55
16926,0,96
37114,0,89
42587,0,97
58149,1,41
43229,1,11
54987,1,44
46824,1,20
49722,1,21
19199,1,15
57634,0,59
590,1,12
49993,0,79
59177,0,49
7284,0,92
4809,1,16
21815,1,14
39869,0,88
1523,1,7
15925,1,10
10176,0,87
21469,0,92
831,1,12
28271,0,90
30055,1,5
22875,1,16
30770,0,83
8129,1,12
17847,0,89
49601,1,26
14305,1,13
57267,1,43
2003,1,11
21779,0,83
24250,0,86
58563,0,54
20427,0,92
11665,1,16
41928,0,83
59036,0,53
9247,0,92
32491,1,8
43746,0,89
48923,0,75
40793,0,84
50952,1,31
2904,0,90
4358,0,87
33171,1,8
39593,1,14
15142,1,10
51076,1,27
18682,1,13
36217,1,8
55706,0,56
4202,1,14
7668,1,10
8222,0,87
21629,0,84
54058,1,40
30937,0,83
39741,0,82
57072,1,52
9033,0,91
18651,1,11
31590,0,90
48892,0,79
36898,1,8
15162,1,9
27330,0,87
25646,1,9
15517,1,12
51593,0,73
2600,0,93
40448,1,8
14126,1,4
45241,0,88
32527,1,10
47883,0,77
50692,1,27
35300,0,95
59579,1,47
13127,1,10
38979,1,12
54669,1,45
22718,0,85
8112,1,10
42276,0,87
58885,1,48
47515,0,78
46367,1,14
44850,1,6
11760,0,90
49319,1,25
1034,0,87
20340,1,15
50555,1,29
49594,1,26
58649,0,53
3063,1,7
36193,0,88
35218,0,85
37639,0,85
38342,1,15
16133,1,9
43824,0,89
2319,0,93
18803,1,14
37989,1,8
49797,1,29
30640,0,87
32832,1,11
54557,1,43
46325,1,12
4424,0,90
15829,0,94
32992,0,93
13253,1,16
56424,1,42
58675,1,46
44030,0,93
31773,1,9
12495,0,89
17373,1,8
27975,0,85
42589,1,3
41989,0,94
21766,1,15
66,1,13
37316,0,95
44032,1,9
20437,0,89
16314,0,93
27492,1,5
13783,0,93
44161,1,19
53742,0,61
31972,0,87
2854,0,83
34783,1,12
1645,0,98
7644,0,87
44630,0,90
29343,1,15
35461,1,14
29250,0,84
34494,1,10
8118,1,11
30105,1,6
3576,0,83
23814,0,91
47875,0,78
16843,0,93
8646,0,89
39333,1,10
38925,0,91
49238,1,20
52630,0,71
40101,1,8
20279,1,17
43682,0,91
33193,1,8
19343,0,86
2964,1,7
34300,0,88
59723,0,46
2554,0,93
40764,1,12
20884,1,8
52476,1,31
8336,1,11
17377,1,9
54478,1,41
33894,0,87
32722,0,91
53114,0,63
32504,0,92
9367,0,90
25726,0,85
39096,0,84
27487,0,95
44812,1,5
48593,0,74
52647,0,69
57714,1,46
37361,1,6
9577,1,12
24473,1,15
49251,0,79
51600,0,71
37829,1,15
57477,1,45
28916,1,15
18854,0,87
29860,1,15
11746,0,89
36907,0,88
37024,0,91
32745,1,9
50031,1,27
15550,0,83
39712,0,83
36702,0,89
10984,1,8
50010,1,25
14703,0,88
58487,0,57
15031,0,86
40377,0,91
8846,0,88
53810,1,36
52965,1,37
8915,0,86
46188,0,93
11271,0,90
1864,0,89
22705,1,19
34266,1,15
38513,1,14
25637,1,6
49120,0,74
55754,0,57
44230,1,13
2625,0,90
38150,1,5
36104,0,90
58463,1,46
14135,0,96
51921,1,36
21535,1,8
45216,1,10
28632,0,87
2149,1,9
45417,1,12
12254,0,89
45128,0,92
9583,1,13
31953,0,88
48670,1,22
24268,0,82
31928,0,90
44984,1,15
20718,0,94
54086,0,60
44593,1,10
3219,0,87
54850,1,39
22417,1,11
9051,0,88
19178,0,88
